YEAR,STATEFIP,nativity_group,weighted_denominator,weighted_numerator,brain_waste_rate_pct
2020,42,US-born,156638200,48911400.0,31.225716332286762
2020,44,Foreign-born,2295200,641900.0,27.967061693970024
2020,44,US-born,13518200,4281500.0,31.672116110133008
2020,45,Foreign-born,4719300,1440900.0,30.532070434174557
2020,45,US-born,55910300,18389500.0,32.89107731491335
2020,46,Foreign-born,369400,61200.0,16.5674066053059
2020,46,US-born,10221400,3481600.0,34.0618701939069
2020,47,Foreign-born,5638900,1262400.0,22.387345049566402
2020,47,US-born,77903200,25598700.0,32.85962579200854
2020,48,Foreign-born,71716000,20566500.0,28.677700931451838
2020,48,US-born,285671300,88222500.0,30.882521275325875
2020,49,Foreign-born,3763400,1461200.0,38.82659297443801
2020,49,US-born,36400200,10870000.0,29.86247328311383
2020,50,Foreign-born,540600,130700.0,24.176840547539772
2020,50,US-born,8905900,3107000.0,34.88698503239426
2020,51,Foreign-born,25438000,6872000.0,27.01470241371177
2020,51,US-born,112232600,33221100.0,29.600223108080897
2020,53,Foreign-born,24914200,6336900.0,25.434892551235844
2020,53,US-born,87827200,26503500.0,30.176870035706475
2020,54,Foreign-born,664100,131400.0,19.78617678060533
2020,54,US-born,14984100,4893200.0,32.65594863889056
2020,55,Foreign-born,5054700,1566400.0,30.98898055275288
2020,55,US-born,69216700,22338900.0,32.273858765297966
2020,56,Foreign-born,266300,120900.0,45.399924896733005
2020,56,US-born,5440500,1519200.0,27.92390405293631
2021,1,Foreign-born,2953100,727600.0,24.638515458331923
2021,1,US-born,48892700,16188800.0,33.11087340236886
2021,2,Foreign-born,936500,394700.0,42.14628937533369
2021,2,US-born,7582400,2854500.0,37.64639164380671
2021,4,Foreign-born,12187200,3843200.0,31.534724957332283
2021,4,US-born,70690800,22219800.0,31.432378753670914
2021,5,Foreign-born,1664100,544000.0,32.690343128417766
2021,5,US-born,27098800,8512500.0,31.4128300884172
2021,6,Foreign-born,161399000,45684100.0,28.305070043804488
2021,6,US-born,359156300,107582700.0,29.95428452737708
2021,8,Foreign-born,10230900,3251800.0,31.784105015199053
2021,8,US-born,92572500,29532400.0,31.901914715493263
2021,9,Foreign-born,10492000,2959600.0,28.208158597026305
2021,9,US-born,47681300,13862200.0,29.07261337253808
2021,10,Foreign-born,1945400,586700.0,30.15832219594942
2021,10,US-born,10513400,3739700.0,35.57079536591397
2021,11,Foreign-born,2663300,486500.0,18.266811849960575
2021,11,US-born,13292800,2627000.0,19.762578237843044
2021,12,Foreign-born,69981300,28875800.0,41.262165749993216
2021,12,US-born,181689600,63301600.0,34.84051921518898
2021,13,Foreign-born,21272700,6351500.0,29.857516911346465
2021,13,US-born,118804500,38436600.0,32.35281491862682
2021,15,Foreign-born,3769400,1678800.0,44.53759218973842
2021,15,US-born,15033200,5935200.0,39.48061623606417
2021,16,Foreign-born,1238300,458400.0,37.01849309537269
2021,16,US-born,19490300,6631900.0,34.02666967671098
2021,17,Foreign-born,33546300,10071100.0,30.021492683246738
2021,17,US-born,154601600,48140800.0,31.13861693540041
2021,18,Foreign-born,6300600,1784000.0,28.31476367330096
2021,18,US-born,71663000,22938000.0,32.00814925414789
2021,19,Foreign-born,2533600,637600.0,25.165772023997473
2021,19,US-born,36917200,12293000.0,33.29884173230906
2021,20,Foreign-born,3633800,1188900.0,32.71781606032253
2021,20,US-born,35864200,10698100.0,29.829467825854195
2021,21,Foreign-born,2825400,1091800.0,38.64231613222906
2021,21,US-born,45128100,15111200.0,33.4851234596626
2021,22,Foreign-born,2519100,816600.0,32.416339168750746
2021,22,US-born,43271600,13473400.0,31.136819530592813
2021,23,Foreign-born,786900,194500.0,24.71724488499174
2021,23,US-born,17395400,5555300.0,31.935454200535773
2021,24,Foreign-born,22970600,6630800.0,28.86646408887883
2021,24,US-born,78416400,20626600.0,26.303936421462858
2021,25,Foreign-born,26729000,7169100.0,26.821429907591003
2021,25,US-born,103649800,29387100.0,28.352297833666828
2021,26,Foreign-born,14958400,3546000.0,23.705743929832067
2021,26,US-born,106794200,35518400.0,33.25873502493581
2021,27,Foreign-born,9336800,2674200.0,28.641504584011653
2021,27,US-born,79800400,23698800.0,29.697595500774433
2021,28,Foreign-born,808800,309800.0,38.303659742828884
2021,28,US-born,26136700,9139000.0,34.96615869639243
2021,29,Foreign-born,5119700,1252700.0,24.468230560384395
2021,29,US-born,74524200,23792900.0,31.9264077977355
2021,30,Foreign-born,351900,125300.0,35.606706450696215
2021,30,US-born,14044700,4635600.0,33.00604498494094
2021,31,Foreign-born,2156300,582900.0,27.032416639614155
2021,31,US-born,25843100,8208400.0,31.762443360123203
2021,32,Foreign-born,6897200,2855500.0,41.40085831931798
2021,32,US-born,24530700,9159600.0,37.339333977424204
2021,33,Foreign-born,2269400,626000.0,27.584383537498898
2021,33,US-born,20114500,6493300.0,32.28168733997862
2021,34,Foreign-born,46474800,13246800.0,28.50318882491156
2021,34,US-born,112560900,33801100.0,30.029166433459576
2021,35,Foreign-born,2170500,482400.0,22.22529371112647
2021,35,US-born,18494400,5084900.0,27.494268535340428
2021,36,Foreign-born,78015800,26378200.0,33.81135616118786
2021,36,US-born,233913200,69609100.0,29.758517261958712
2021,37,Foreign-born,16438200,4124700.0,25.09216337555207
2021,37,US-born,124346600,39293600.0,31.600059832757793
2021,38,Foreign-born,829800,187400.0,22.583755121716077
2021,38,US-born,8813500,3229600.0,36.643785102399725
2021,39,Foreign-born,12153900,3371100.0,27.736775849727245
2021,39,US-born,132493100,42424700.0,32.02030898212813
2021,40,Foreign-born,3168700,1076300.0,33.966610912992714
2021,40,US-born,37405600,12990900.0,34.729826550035284
2021,41,Foreign-born,6460900,2000900.0,30.969369592471637
2021,41,US-born,51045900,16926600.0,33.15956815336785
2021,42,Foreign-born,19867700,5357500.0,26.96587929151336
2021,42,US-born,161493400,49262300.0,30.504218748258445
2021,44,Foreign-born,1875100,559100.0,29.817076422590794
2021,44,US-born,13696100,4134500.0,30.187425617511554
2021,45,Foreign-born,4390400,1377900.0,31.384384110787174
2021,45,US-born,55720500,20138800.0,36.14253282005725
2021,46,Foreign-born,559100,165700.0,29.63691647290288
2021,46,US-born,10642300,3576800.0,33.60927619029721
2021,47,Foreign-born,5804000,2083500.0,35.89765678842178
2021,47,US-born,77335200,25444200.0,32.9011885919995
2021,48,Foreign-born,77714000,22976900.0,29.565972669017164
2021,48,US-born,283362900,87250300.0,30.791010396915052
2021,49,Foreign-born,3924400,1120200.0,28.54449087758638
2021,49,US-born,37297400,11517200.0,30.879364245228892
2021,50,Foreign-born,721700,204200.0,28.29430511292781
2021,50,US-born,9514300,2941000.0,30.911364997950454
2021,51,Foreign-born,25072300,6141100.0,24.49356461114457
2021,51,US-born,112854300,33297500.0,29.50485714766739
2021,53,Foreign-born,25535200,6094700.0,23.867837338262476
2021,53,US-born,87051400,24977800.0,28.693162889970754
2021,54,Foreign-born,518500,189900.0,36.62487945998071
2021,54,US-born,15254400,4934900.0,32.35066603734005
2021,55,Foreign-born,5117600,1606900.0,31.399484133187432
2021,55,US-born,71181100,22439500.0,31.52451985147743
2021,56,Foreign-born,357500,138400.0,38.71328671328671
2021,56,US-born,5309300,1695400.0,31.93264648823762
2022,1,Foreign-born,3057500,943600.0,30.86181520850368
2022,1,US-born,50292800,16123600.0,32.05945980339134
2022,2,Foreign-born,898400,321800.0,35.819234194122885
2022,2,US-born,7323000,2568100.0,35.06896080841185
2022,4,Foreign-born,13330500,4119900.0,30.90581748621582
2022,4,US-born,71257100,22461400.0,31.52163082696321
2022,5,Foreign-born,1953000,571300.0,29.252432155657964
2022,5,US-born,27151600,8511100.0,31.3465873097718
2022,6,Foreign-born,170396500,48795600.0,28.636503684054542
2022,6,US-born,374401600,111318100.0,29.732271443284432
2022,8,Foreign-born,10019900,3013100.0,30.071158394794363
2022,8,US-born,97482200,29987400.0,30.761923715303922
2022,9,Foreign-born,11185100,3380100.0,30.2196672358763
2022,9,US-born,48644300,13928200.0,28.6327483384487
2022,10,Foreign-born,2100300,428500.0,20.40184735513974
2022,10,US-born,11979900,3501500.0,29.228123773988095
2022,11,Foreign-born,3112500,423900.0,13.619277108433735
2022,11,US-born,13928100,2534000.0,18.1934362906642
2022,12,Foreign-born,76024000,31527800.0,41.47085131011259
2022,12,US-born,192652800,65066000.0,33.773711049099724
2022,13,Foreign-born,24252200,7695800.0,31.73237891820124
2022,13,US-born,124163800,39480100.0,31.796787791610758
2022,15,Foreign-born,3591800,1442400.0,40.158137980956624
2022,15,US-born,15268400,5663500.0,37.09295014539834
2022,16,Foreign-born,1219200,432400.0,35.465879265091864
2022,16,US-born,20722000,6388800.0,30.831000868642022
2022,17,Foreign-born,34954500,10710700.0,30.64183438470011
2022,17,US-born,158445200,48776000.0,30.784144928341156
2022,18,Foreign-born,6487000,1724700.0,26.587020194234622
2022,18,US-born,73608200,23977400.0,32.574359921856534
2022,19,Foreign-born,3340400,925000.0,27.691294455753802
2022,19,US-born,38045800,12171200.0,31.990916211513493
2022,20,Foreign-born,3366900,830100.0,24.654726900115833
2022,20,US-born,35322700,10391400.0,29.418475937569895
2022,21,Foreign-born,3189500,1148600.0,36.011914093118044
2022,21,US-born,47008900,15837400.0,33.69021610801359
2022,22,Foreign-born,3163100,918900.0,29.05061490310139
2022,22,US-born,44149400,13709000.0,31.05138461677848
2022,23,Foreign-born,956700,190500.0,19.91219818124804
2022,23,US-born,18018500,5872900.0,32.5937231179066
2022,24,Foreign-born,23695900,6633700.0,27.995138399469948
2022,24,US-born,81412600,21001800.0,25.79674399294458
2022,25,Foreign-born,26698000,7222700.0,27.05333732863885
2022,25,US-born,105299700,29211400.0,27.74119964254409
2022,26,Foreign-born,15623800,3636300.0,23.274107451452274
2022,26,US-born,109599300,34166200.0,31.173739248334613
2022,27,Foreign-born,10428200,3487100.0,33.43913618841219
2022,27,US-born,83376900,24619700.0,29.528202655651626
2022,28,Foreign-born,1034000,302200.0,29.22630560928433
2022,28,US-born,26423200,9310700.0,35.2368373247752
2022,29,Foreign-born,5696000,1403400.0,24.638342696629216
2022,29,US-born,75321100,23204500.0,30.80743642883601
2022,30,Foreign-born,541800,212000.0,39.128829826504244
2022,30,US-born,13919700,4770600.0,34.272290351085154
2022,31,Foreign-born,2030700,536200.0,26.404688038607375
2022,31,US-born,24785500,7783200.0,31.40223114320873
2022,32,Foreign-born,6842200,3173600.0,46.38274239279764
2022,32,US-born,23932600,8344300.0,34.8658315435849
2022,33,Foreign-born,2108800,432800.0,20.523520485584218
2022,33,US-born,21334400,6454000.0,30.251612419379033
2022,34,Foreign-born,48267600,13519500.0,28.009472192526662
2022,34,US-born,116790600,35499600.0,30.395939399232475
2022,35,Foreign-born,2054300,549300.0,26.739035194470134
2022,35,US-born,20469600,5667600.0,27.687888380818382
2022,36,Foreign-born,78914800,26427400.0,33.48852179819248
2022,36,US-born,235128400,71218800.0,30.289322770026928
2022,37,Foreign-born,16793800,4397000.0,26.18228155628863
2022,37,US-born,131394400,44535500.0,33.89451909670427
2022,38,Foreign-born,567900,235000.0,41.38052474027118
2022,38,US-born,9327800,3454000.0,37.02909582109393
2022,39,Foreign-born,12340200,2618700.0,21.22088783001896
2022,39,US-born,138715000,40698800.0,29.339869516634824
2022,40,Foreign-born,3233600,1169500.0,36.16712023750618
2022,40,US-born,38571000,13025500.0,33.77019003914859
2022,41,Foreign-born,7531600,1844700.0,24.492803653938076
2022,41,US-born,51750000,16347500.0,31.58937198067633
2022,42,Foreign-born,21410000,5554100.0,25.941616067258288
2022,42,US-born,163327000,49167200.0,30.10353462685288
2022,44,Foreign-born,2232600,892800.0,39.98925020155872
2022,44,US-born,15467800,4917900.0,31.79443747656422
2022,45,Foreign-born,5571400,1783200.0,32.00631798111785
2022,45,US-born,57698800,19602300.0,33.97349684915458
2022,46,Foreign-born,803700,331200.0,41.2094064949608
2022,46,US-born,10854700,3387900.0,31.211364662312178
2022,47,Foreign-born,6812400,2189900.0,32.14579296576831
2022,47,US-born,79370000,26471400.0,33.35189618243669
2022,48,Foreign-born,84018200,25622300.0,30.4961306002747
2022,48,US-born,300379100,91558500.0,30.480982198828084
2022,49,Foreign-born,4644900,1816200.0,39.10094942840534
2022,49,US-born,39788400,10854900.0,27.281569502669118
2022,50,Foreign-born,472200,220400.0,46.67513765353664
2022,50,US-born,10463600,2742400.0,26.208952941626208
2022,51,Foreign-born,26460600,7178800.0,27.13014822037293
2022,51,US-born,112884200,32404100.0,28.70561159134759
2022,53,Foreign-born,27135200,6847200.0,25.233644859813083
2022,53,US-born,91205000,27362900.0,30.0015350035634
2022,54,Foreign-born,612700,196600.0,32.087481638648605
2022,54,US-born,15773600,5045900.0,31.989526804280572
2022,55,Foreign-born,5400400,1294900.0,23.9778534923339
2022,55,US-born,74399000,22909100.0,30.79221494912566
2022,56,Foreign-born,260900,89500.0,34.30433116136451
2022,56,US-born,6568300,1970800.0,30.00471963826256
2023,1,Foreign-born,3845200,1033800.0,26.885467595963796
2023,1,US-born,51575700,16026200.0,31.073160422447003
2023,2,Foreign-born,983800,458800.0,46.63549501931287
2023,2,US-born,7430000,2482600.0,33.41318977119785
2023,4,Foreign-born,14808000,4712000.0,31.820637493246895
2023,4,US-born,74467700,23435900.0,31.471228465495777
2023,5,Foreign-born,2333300,733100.0,31.419020271718168
2023,5,US-born,29079100,9046700.0,31.110660233638594
2023,6,Foreign-born,175751600,51000700.0,29.01862628846622
2023,6,US-born,376741500,112901700.0,29.967948845561214
2023,8,Foreign-born,9964000,2934600.0,29.452027298273787
2023,8,US-born,96521400,29521100.0,30.585030884342746
2023,9,Foreign-born,11520000,3688200.0,32.015625
2023,9,US-born,50670700,15081900.0,29.764538480818302
2023,10,Foreign-born,2832700,650400.0,22.960426448264908
2023,10,US-born,11178500,3397500.0,30.39316545153643
2023,11,Foreign-born,2902600,540500.0,18.62123613312203
2023,11,US-born,14796400,2659800.0,17.975994160741802
2023,12,Foreign-born,82407800,33851400.0,41.07790767378816
2023,12,US-born,196977100,66136300.0,33.57562884213444
2023,13,Foreign-born,26171100,7357800.0,28.11421759115971
2023,13,US-born,127006300,40650100.0,32.0063650385847
2023,15,Foreign-born,4375300,1866400.0,42.65764633282289
2023,15,US-born,15211400,5904300.0,38.81496772157724
2023,16,Foreign-born,1025500,479300.0,46.738176499268654
2023,16,US-born,21572100,7423100.0,34.41065079431303
2023,17,Foreign-born,36454100,11419000.0,31.324322915666553
2023,17,US-born,158566300,47616100.0,30.0291423839744
2023,18,Foreign-born,8766700,2493500.0,28.44285763172003
2023,18,US-born,74280800,22987400.0,30.94662416129067
2023,19,Foreign-born,3561100,944500.0,26.52270365898178
2023,19,US-born,38469100,11977000.0,31.134079040060726
2023,20,Foreign-born,3131900,869100.0,27.749928158625753
2023,20,US-born,37776600,11338500.0,30.014612220263338
2023,21,Foreign-born,3448200,1329900.0,38.56794849486689
2023,21,US-born,46589900,16206300.0,34.78500705088442
2023,22,Foreign-born,3630300,1395300.0,38.43484009585985
2023,22,US-born,44393400,13823000.0,31.13751143187951
2023,23,Foreign-born,1319900,339000.0,25.683763921509208
2023,23,US-born,17608900,5801500.0,32.9464077824282
2023,24,Foreign-born,23878400,6808400.0,28.512798177432323
2023,24,US-born,83084600,21151900.0,25.458267837842392
2023,25,Foreign-born,27459500,7373200.0,26.851180829949563
2023,25,US-born,108603200,30186200.0,27.7949452686477
2023,26,Foreign-born,16005200,3561500.0,22.25214305350761
2023,26,US-born,112779100,35537700.0,31.510891645703857
2023,27,Foreign-born,10746400,3168600.0,29.485222958386064
2023,27,US-born,83992500,24976000.0,29.735988332291573
2023,28,Foreign-born,1031700,416600.0,40.37995541339537
2023,28,US-born,26884800,8912700.0,33.15144617032673
2023,29,Foreign-born,6236000,1465100.0,23.494227068633737
2023,29,US-born,76187900,21963600.0,28.828199753504162
2023,30,Foreign-born,529300,203100.0,38.371433969393536
2023,30,US-born,14847000,5144700.0,34.65144473631037
2023,31,Foreign-born,2062500,771100.0,37.38666666666667
2023,31,US-born,26257800,8362500.0,31.847679546648994
2023,32,Foreign-born,7545400,3224600.0,42.73597158533676
2023,32,US-born,26885000,9570900.0,35.59940487260555
2023,33,Foreign-born,2345000,608300.0,25.94029850746269
2023,33,US-born,20159500,6202400.0,30.766636077283664
2023,34,Foreign-born,49512400,14513900.0,29.313666879407986
2023,34,US-born,116862800,34928700.0,29.888638642921446
2023,35,Foreign-born,2567300,715600.0,27.873641568963503
2023,35,US-born,19734500,6104700.0,30.93415085256784
2023,36,Foreign-born,80709700,26970500.0,33.41667730148916
2023,36,US-born,239355800,72422800.0,30.257382524258862
2023,37,Foreign-born,19199600,4915000.0,25.599491656076168
2023,37,US-born,134767000,43376500.0,32.18629189638413
2023,38,Foreign-born,844300,118600.0,14.047139642307238
2023,38,US-born,10298800,3268000.0,31.731852254631608
2023,39,Foreign-born,13334100,3729200.0,27.96739187496719
2023,39,US-born,139764200,42364300.0,30.311267119906244
2023,40,Foreign-born,3126000,967600.0,30.953294945617404
2023,40,US-born,39479800,12937300.0,32.76941625844103
2023,41,Foreign-born,6894000,2006500.0,29.105018856977082
2023,41,US-born,53145800,16067000.0,30.231928016889388
2023,42,Foreign-born,21716300,6307200.0,29.04362161141631
2023,42,US-born,164014700,48649700.0,29.661792510061595
2023,44,Foreign-born,1949200,812900.0,41.70428893905192
2023,44,US-born,14859500,4380300.0,29.478111645748513
2023,45,Foreign-born,5051400,1692900.0,33.513481411093956
2023,45,US-born,61224700,21231500.0,34.677997605541556
2023,46,Foreign-born,646200,455200.0,70.44258743423089
2023,46,US-born,10887900,3276700.0,30.09487596322523
2023,47,Foreign-born,7649300,2729700.0,35.685618291869844
2023,47,US-born,81016700,26864400.0,33.15908942230429
2023,48,Foreign-born,88964300,24874500.0,27.960091857070758
2023,48,US-born,307175200,91351000.0,29.739054454916936
2023,49,Foreign-born,4904500,1437900.0,29.317973289835862
2023,49,US-born,40547800,12260400.0,30.236905578107816
2023,50,Foreign-born,649600,248200.0,38.20812807881773
2023,50,US-born,10123000,3324900.0,32.84500642102144
2023,51,Foreign-born,27451200,7524200.0,27.409366439354198
2023,51,US-born,114730900,32324900.0,28.17453711249541
2023,53,Foreign-born,29987300,7236000.0,24.130215124402664
2023,53,US-born,93446800,27262400.0,29.174246737180944
2023,54,Foreign-born,847800,168100.0,19.827789573012502
2023,54,US-born,15803800,5153000.0,32.6060820815247
2023,55,Foreign-born,6882100,2353900.0,34.20322285348949
2023,55,US-born,75727000,22483600.0,29.690335019213755
2023,56,Foreign-born,293400,158400.0,53.987730061349694
2023,56,US-born,5953000,1841000.0,30.925583739291113
2024,1,Foreign-born,4400600,1263000.0,28.70063173203654
2024,1,US-born,53563600,17510800.0,32.691603999731164
2024,2,Foreign-born,1049300,451400.0,43.019155627561226
2024,2,US-born,7783400,2776000.0,35.66564740344836
2024,4,Foreign-born,15477100,5220300.0,33.72918699239521
2024,4,US-born,77807200,25045300.0,32.18892339012328
2024,5,Foreign-born,2617900,883500.0,33.748424309561095
2024,5,US-born,28521800,9890700.0,34.67768513908659
2024,6,Foreign-born,181646900,50213900.0,27.643686735088792
2024,6,US-born,388535300,116207500.0,29.90912280042508
2024,8,Foreign-born,12727800,4550700.0,35.75401876207986
2024,8,US-born,101655800,32349200.0,31.822286578827768
2024,9,Foreign-born,12012300,3822000.0,31.817387178142404
2024,9,US-born,49301100,14301100.0,29.007669200078702
2024,10,Foreign-born,2476200,498100.0,20.11549955577094
2024,10,US-born,11677500,2996600.0,25.661314493684433
2024,11,Foreign-born,3495900,961000.0,27.48934466088847
2024,11,US-born,14718900,3031500.0,20.595968448729185
2024,12,Foreign-born,92136800,40116500.0,43.540148995840966
2024,12,US-born,205079500,70250600.0,34.25530099302953
2024,13,Foreign-born,27351100,8280700.0,30.275564785328562
2024,13,US-born,130038400,42515800.0,32.694803996358
2024,15,Foreign-born,3893800,1605900.0,41.24248805793826
2024,15,US-born,16233900,6360100.0,39.177893174160246
2024,16,Foreign-born,1524000,530700.0,34.822834645669296
2024,16,US-born,22001400,7276100.0,33.071077295081224
2024,17,Foreign-born,38352700,11925300.0,31.093769147934825
2024,17,US-born,165520900,49995200.0,30.20476568215857
2024,18,Foreign-born,9178500,3310700.0,36.070163970147625
2024,18,US-born,74823900,23646100.0,31.602335617362904
2024,19,Foreign-born,3443100,1237900.0,35.95306555139264
2024,19,US-born,37324800,11687000.0,31.311621227709193
2024,20,Foreign-born,4086100,903000.0,22.099312302684712
2024,20,US-born,37266700,11646800.0,31.252565963715597
2024,21,Foreign-born,3832800,1533700.0,40.01513254017951
2024,21,US-born,46341900,14916700.0,32.18836517277022
2024,22,Foreign-born,3030800,990700.0,32.687739210769436
2024,22,US-born,44330300,13488800.0,30.427946573788134
2024,23,Foreign-born,1483400,582600.0,39.27463934205204
2024,23,US-born,18976200,6053500.0,31.900485871776223
2024,24,Foreign-born,24536300,6947000.0,28.31315234978379
2024,24,US-born,85194300,21698300.0,25.46919218774026
2024,25,Foreign-born,28863300,7932100.0,27.48161159673357
2024,25,US-born,108666400,31728700.0,29.198261836225363
2024,26,Foreign-born,18755100,4523000.0,24.1161070855394
2024,26,US-born,113251300,34935700.0,30.847946116291823
2024,27,Foreign-born,10517500,2885200.0,27.432374613739007
2024,27,US-born,81264000,24162800.0,29.733707422721007
2024,28,Foreign-born,1207200,361500.0,29.945328031809144
2024,28,US-born,29199300,9400100.0,32.19289503515495
2024,29,Foreign-born,6921200,1535600.0,22.18690400508582
2024,29,US-born,75626800,23456500.0,31.01612126917971
2024,30,Foreign-born,393000,122600.0,31.195928753180663
2024,30,US-born,14730400,5003300.0,33.96581219790365
2024,31,Foreign-born,2197000,804300.0,36.60901228948566
2024,31,US-born,25525100,7564300.0,29.634751675801468
2024,32,Foreign-born,8242400,3508700.0,42.56891196738814
2024,32,US-born,26158000,9701400.0,37.08769783622601
2024,33,Foreign-born,2210800,663400.0,30.007237199203907
2024,33,US-born,21171800,6051400.0,28.582359553746024
2024,34,Foreign-born,52173300,15288900.0,29.30406932281454
2024,34,US-born,118599200,35563500.0,29.98628995811102
2024,35,Foreign-born,2193800,422700.0,19.26793691311879
2024,35,US-born,19422500,6220700.0,32.02831767280217
2024,36,Foreign-born,82674600,29068700.0,35.16037573813481
2024,36,US-born,243564200,70702700.0,29.028362953176206
2024,37,Foreign-born,22135200,6269100.0,28.32185839748455
2024,37,US-born,136627600,44234100.0,32.37566933767408
2024,38,Foreign-born,872400,303500.0,34.78908757450711
2024,38,US-born,10533200,3479500.0,33.03364599551893
2024,39,Foreign-born,14417000,3931300.0,27.268502462370815
2024,39,US-born,141708400,43045600.0,30.376180946224785
2024,40,Foreign-born,3924900,1072700.0,27.33063262758287
2024,40,US-born,41678400,13229900.0,31.742821221544016
2024,41,Foreign-born,7900600,2288100.0,28.961091562666123
2024,41,US-born,54218300,17105600.0,31.549495281113572
2024,42,Foreign-born,23357700,6462300.0,27.666679510397003
2024,42,US-born,169479500,51027700.0,30.108479196598996
2024,44,Foreign-born,2329700,749100.0,32.154354637936216
2024,44,US-born,14984100,4250500.0,28.366735406197236
2024,45,Foreign-born,6152500,1707700.0,27.756196668021126
2024,45,US-born,61127300,20447100.0,33.45002969213428
2024,46,Foreign-born,981300,421600.0,42.96341587689799
2024,46,US-born,11428800,3841800.0,33.615077698446036
2024,47,Foreign-born,7566600,2574800.0,34.028493643115794
2024,47,US-born,83895300,27838300.0,33.1821925662105
2024,48,Foreign-born,100065300,30377800.0,30.35797624151429
2024,48,US-born,312946800,94932800.0,30.335124053033937
2024,49,Foreign-born,5294300,2076800.0,39.227093289008934
2024,49,US-born,42294700,12423300.0,29.373183874102427
2024,50,Foreign-born,801200,345300.0,43.097853220169746
2024,50,US-born,11081300,3484300.0,31.443061734634025
2024,51,Foreign-born,28731700,7729600.0,26.902689364012573
2024,51,US-born,118117500,34516800.0,29.222426820750524
2024,53,Foreign-born,31922100,7815700.0,24.483664921793995
2024,53,US-born,95977100,27873300.0,29.04161513527706
2024,54,Foreign-born,812800,181700.0,22.354822834645667
2024,54,US-born,16066200,5219200.0,32.485590867784545
2024,55,Foreign-born,6802800,1956400.0,28.758746398541778
2024,55,US-born,74987500,21974900.0,29.304750791798632
2024,56,Foreign-born,423100,181200.0,42.82675490427795
2024,56,US-born,6776300,2323400.0,34.2871478535484
