YEAR,STATEFIP,weighted_denominator,weighted_numerator,limited_english_rate_pct
2016,29,25223200,9760100.0,38.69493165022678
2016,30,2318800,369900.0,15.952216663791615
2016,31,13667000,8517200.0,62.31945562303358
2016,32,58257000,28748200.0,49.347202911238135
2016,33,7343300,2787900.0,37.96521999645936
2016,34,199304900,89832300.0,45.07280051820101
2016,35,19412700,10263700.0,52.87105863687174
2016,36,451828300,210344900.0,46.55416670447601
2016,37,78121500,35861600.0,45.904904539723375
2016,38,2373300,782900.0,32.98782286268065
2016,39,49590900,18346400.0,36.995497157744666
2016,40,21873800,10687800.0,48.86119467125054
2016,41,39438000,18022100.0,45.697297023175615
2016,42,85993200,35237600.0,40.97719354553616
2016,44,14711200,6766100.0,45.99284898580673
2016,45,23722100,10547300.0,44.46191526045333
2016,46,3057300,1544200.0,50.5086187158604
2016,47,32916600,15258400.0,46.35472679438338
2016,48,466832200,266466800.0,57.07978155748468
2016,49,24648900,10824800.0,43.91595568159229
2016,50,2330000,511500.0,21.952789699570815
2016,51,101468000,41064500.0,40.470394607166796
2016,53,101175300,45067400.0,44.543875827400555
2016,54,3161400,854900.0,27.041816916555955
2016,55,29968000,13179900.0,43.9799119060331
2016,56,2059400,926300.0,44.979120132077306
2017,1,17426400,7681900.0,44.08196758940458
2017,2,5620600,2347500.0,41.76600362950575
2017,4,92255400,44912600.0,48.6828955269827
2017,5,14083300,7331900.0,52.06095162355414
2017,6,1056670400,564355800.0,53.408877545921605
2017,8,54961400,23175300.0,42.16650230889315
2017,9,52301100,20652200.0,39.48712359778283
2017,10,9263800,3056600.0,32.99509920335068
2017,11,10180600,3460600.0,33.992102626564254
2017,12,434366800,203439100.0,46.83578487121944
2017,13,105275000,45523100.0,43.24208026597008
2017,15,25575800,12420800.0,48.56465877900202
2017,16,9468600,4393000.0,46.39545444944343
2017,17,181425900,89428200.0,49.291859651791725
2017,18,34595900,14663200.0,42.384213158206606
2017,19,15489000,7838700.0,50.608173542514045
2017,20,19920600,10578700.0,53.10432416694276
2017,21,17181800,7916400.0,46.074334470195204
2017,22,18614700,9230000.0,49.58446818911935
2017,23,4825500,1223200.0,25.348668531758367
2017,24,91962600,33463900.0,36.388597103605164
2017,25,114318200,50249300.0,43.955643108446424
2017,26,69682200,27079800.0,38.86186142228575
2017,27,48225500,20537000.0,42.58535422131445
2017,28,6443900,2805000.0,43.52953956454942
2017,29,25662400,9173800.0,35.74802045015275
2017,30,2417100,485100.0,20.069504778453517
2017,31,14928500,8588100.0,57.52821783836286
2017,32,59210500,27923400.0,47.15954095979598
2017,33,8446400,2480000.0,29.36162151922713
2017,34,203035700,89016000.0,43.8425360663174
2017,35,19227000,10287500.0,53.505487075466796
2017,36,449782400,209532900.0,46.585393292400944
2017,37,81433400,36440200.0,44.748469301294065
2017,38,3261300,541300.0,16.59767577346457
2017,39,52280000,18314200.0,35.030986993114
2017,40,22299600,11041600.0,49.51478950295073
2017,41,40144500,17843300.0,44.447682746079785
2017,42,87192900,36734000.0,42.129577064187565
2017,44,14032500,6593700.0,46.98877605558525
2017,45,23899200,9798900.0,41.000954006828685
2017,46,3062600,1259800.0,41.13498334748253
2017,47,34222400,16031000.0,46.843587825517794
2017,48,480762700,266311100.0,55.39346126477782
2017,49,26933100,11877500.0,44.10001076742002
2017,50,3001500,664000.0,22.122272197234714
2017,51,104385200,40933400.0,39.21379659185401
2017,53,106045000,45472000.0,42.8799094723938
2017,54,2943000,606900.0,20.621814475025484
2017,55,28556100,11065300.0,38.74933902038444
2017,56,2047600,1010600.0,49.355342840398514
2018,1,16255600,7510400.0,46.20192425994734
2018,2,5573100,2094800.0,37.58769804955949
2018,4,95482700,44505700.0,46.611270942275404
2018,5,14641900,7719900.0,52.724714688667454
2018,6,1055290200,557177400.0,52.79850035563677
2018,8,55513800,24697000.0,44.48803720876611
2018,9,51767500,20610700.0,39.813975950161776
2018,10,8840700,3316900.0,37.51852228895902
2018,11,9855400,2985600.0,30.294051991801453
2018,12,444223600,199197500.0,44.84171935034519
2018,13,105587600,43648200.0,41.338376854857955
2018,15,25979900,13429600.0,51.69226979318628
2018,16,10573000,5005600.0,47.34323276269743
2018,17,179539400,85606400.0,47.68112180390488
2018,18,35622900,14864700.0,41.72793343607623
2018,19,18066900,8945500.0,49.51319816902734
2018,20,20588300,10624700.0,51.60552352549749
2018,21,16797700,7733900.0,46.041422337581935
2018,22,18876100,9281900.0,49.17276344160075
2018,23,4877100,1010900.0,20.72748149515081
2018,24,90098000,33037500.0,36.66840551399587
2018,25,118665100,49866800.0,42.02313906953266
2018,26,69303100,25452900.0,36.72692852123498
2018,27,47798300,18632000.0,38.98046583246684
2018,28,7258000,3216500.0,44.31661614769909
2018,29,25835400,10197300.0,39.470261733899996
2018,30,2361000,576300.0,24.40914866581957
2018,31,13658600,7064500.0,51.72199200503712
2018,32,58968700,27685900.0,46.95016169595056
2018,33,8261200,2369600.0,28.683484239577783
2018,34,202911700,87207700.0,42.978152565869784
2018,35,19629700,10415900.0,53.061941853415995
2018,36,443422000,200165100.0,45.140994357519475
2018,37,81071000,36137400.0,44.57500215860172
2018,38,3608600,1321600.0,36.62362134899961
2018,39,54755500,19729500.0,36.03199678571102
2018,40,23213300,11274500.0,48.569139243450955
2018,41,42486500,19405900.0,45.67544984877549
2018,42,92465200,36555900.0,39.53476551178173
2018,44,14338000,6279100.0,43.79341609708467
2018,45,25340700,10140000.0,40.014679941753776
2018,46,2917400,990300.0,33.94460821279221
2018,47,35030500,15765300.0,45.0044960819857
2018,48,489866900,268661500.0,54.8437749111034
2018,49,25913600,10968900.0,42.32873857742652
2018,50,3005400,611500.0,20.346709256671325
2018,51,105697900,40171600.0,38.00605310039272
2018,53,109730400,45773300.0,41.71432893710403
2018,54,2603300,634500.0,24.372911304882265
2018,55,29195600,11629900.0,39.834427105454246
2018,56,1796500,576900.0,32.112440857222374
2019,1,17059400,7344900.0,43.05485538764552
2019,2,5412200,1783000.0,32.944089279775326
2019,4,96425600,42445200.0,44.01860086947865
2019,5,15222100,7609900.0,49.99244519481543
2019,6,1050123100,547488900.0,52.1356877112788
2019,8,53444100,22917600.0,42.88144060803718
2019,9,51852500,19522800.0,37.65064365266863
2019,10,9703100,3820800.0,39.37710628562006
2019,11,8475800,2722500.0,32.12086174756365
2019,12,449662800,204062300.0,45.38118341121392
2019,13,107824800,44947100.0,41.68530801819247
2019,15,26091300,12627300.0,48.396591967437416
2019,16,9339000,3710400.0,39.73016382910376
2019,17,175223200,82646000.0,47.166128686155716
2019,18,35555400,14958100.0,42.06984030555134
2019,19,17527000,8469500.0,48.3225880070748
2019,20,20180900,10313900.0,51.10723505889232
2019,21,18667600,7788300.0,41.720949666802376
2019,22,19265500,9295700.0,48.2504995977265
2019,23,4903500,1132900.0,23.103905373712657
2019,24,91589600,36225700.0,39.55219806615598
2019,25,118193300,48435100.0,40.979564831509066
2019,26,67386900,24973800.0,37.06031884535422
2019,27,47411500,18935200.0,39.93798972823049
2019,28,6203400,2335300.0,37.645484734178034
2019,29,25466700,8979800.0,35.260948611323805
2019,30,2112300,475600.0,22.51574113525541
2019,31,14252100,7708100.0,54.083959556837236
2019,32,60937800,29411800.0,48.26528033503015
2019,33,8692700,2632000.0,30.278279475882066
2019,34,206345400,89021200.0,43.14183887792022
2019,35,19600900,10236900.0,52.226683468616244
2019,36,433321500,195291900.0,45.06859225771166
2019,37,85840000,36722200.0,42.77982292637465
2019,38,2743600,953900.0,34.76818778247558
2019,39,54501400,20193000.0,37.050424392767894
2019,40,23758400,11295900.0,47.54486834130244
2019,41,41303400,17091700.0,41.3808548448796
2019,42,88423500,36517800.0,41.29874976674753
2019,44,14094600,6096000.0,43.250606615299475
2019,45,28542300,11494700.0,40.27250782172425
2019,46,3550100,1196600.0,33.7060927861187
2019,47,37135500,16833200.0,45.32913250124544
2019,48,491140900,264786200.0,53.91247196069396
2019,49,26715700,11171300.0,41.81548677369487
2019,50,2630700,742600.0,28.22822822822823
2019,51,107895600,41838000.0,38.77637271584754
2019,53,112190900,45646200.0,40.68618756066669
2019,54,2732700,655100.0,23.972627804003366
2019,55,29192700,11612200.0,39.77775265734242
2019,56,1678800,595300.0,35.459852275434834
2020,1,16400500,6689000.0,40.78534191030761
2020,2,5586900,2049600.0,36.68581861139451
2020,4,91859600,39237100.0,42.714207333800715
2020,5,14050800,6666900.0,47.448543855154156
2020,6,1021572500,529733400.0,51.8547043895563
2020,8,52228500,21553600.0,41.267890136611236
2020,9,51162100,18453800.0,36.069277844341805
2020,10,8300700,2781500.0,33.509222113797634
2020,11,8743400,2600600.0,29.743578013129902
2020,12,443656600,194049500.0,43.73867085489092
2020,13,108205200,42982600.0,39.7232295675254
2020,15,23424600,11875900.0,50.69841107212076
2020,16,10333300,4780300.0,46.26111697134507
2020,17,171043000,77680000.0,45.41548031781482
2020,18,35792200,14204600.0,39.686300367119095
2020,19,16097600,7999600.0,49.69436437729848
2020,20,18867700,8506100.0,45.082866486111186
2020,21,16489300,7064100.0,42.8405086935164
2020,22,17543800,7642600.0,43.56296811409159
2020,23,4625000,1133300.0,24.503783783783785
2020,24,91757500,35231300.0,38.39609841157399
2020,25,116282400,48804800.0,41.970925952680716
2020,26,66212200,24097500.0,36.39435028589897
2020,27,42550800,16900600.0,39.71864218769095
2020,28,5944800,2689100.0,45.23449064728839
2020,29,23047400,8073900.0,35.03171724359363
2020,30,2042700,318400.0,15.587213002398787
2020,31,14706200,7257500.0,49.3499340414247
2020,32,59164600,28860800.0,48.78052078438796
2020,33,8184900,2581200.0,31.536121394274826
2020,34,200319800,84167700.0,42.01666535210199
2020,35,17589400,8141700.0,46.28753681194356
2020,36,425920200,187804300.0,44.09377625198335
2020,37,79888900,34033900.0,42.60153788573882
2020,38,3511500,1004700.0,28.611704399829136
2020,39,53768700,18423900.0,34.265102187704
2020,40,23230500,11024700.0,47.45786788919739
2020,41,39117500,16536600.0,42.274173963060015
2020,42,88974700,36301000.0,40.799238435195626
2020,44,15723200,5927900.0,37.70161290322581
2020,45,25864500,9073600.0,35.08128902549827
2020,46,3167000,934400.0,29.504262709188506
2020,47,32200900,13235900.0,41.10413062988923
2020,48,471050300,244910800.0,51.99249421983172
2020,49,24470100,9280800.0,37.92710287248519
2020,50,3240200,686200.0,21.177705079933336
2020,51,103139400,37736500.0,36.58786070114816
2020,53,110951900,46783600.0,42.165659173029034
2020,54,2827000,716900.0,25.359037849310223
2020,55,28116700,10799100.0,38.408134667297375
2020,56,2092300,816100.0,39.00492281221622
2021,1,17313800,7474900.0,43.17307581235777
2021,2,6399800,2278000.0,35.594862339448106
2021,4,91283100,41399200.0,45.35253513520027
2021,5,14478400,6744700.0,46.584567355508895
2021,6,1041280600,541540000.0,52.00711508502127
2021,8,55997800,24155000.0,43.13562318519656
2021,9,54930400,21078300.0,38.372740777420155
2021,10,10025300,3683500.0,36.74204263214069
2021,11,8970500,2588000.0,28.850119837244304
2021,12,455961500,202112600.0,44.32668109039908
2021,13,108366200,43179900.0,39.8462804822906
2021,15,25732000,12930300.0,50.24988341364838
2021,16,11668000,5532400.0,47.41515255399383
2021,17,179714100,84592500.0,47.07059713177764
2021,18,37525500,15033200.0,40.06129165500793
2021,19,16953600,7487700.0,44.16584088335221
2021,20,20950600,10905500.0,52.05340181188129
2021,21,18008300,8761800.0,48.654231659845735
2021,22,19708600,8964000.0,45.48268268674589
2021,23,5177500,1080500.0,20.86914534041526
2021,24,96621300,36664500.0,37.94660183624108
2021,25,122091100,53205500.0,43.57852456075832
2021,26,69048700,26952300.0,39.03375443708571
2021,27,49731200,20864900.0,41.95535197220256
2021,28,6398900,2930400.0,45.795371079404276
2021,29,24394700,9041900.0,37.065018221170995
2021,30,2356200,453700.0,19.2555810202869
2021,31,14253500,7259700.0,50.932753358824144
2021,32,57418900,27279300.0,47.5092695958996
2021,33,8289100,1980400.0,23.891616701451305
2021,34,212256200,89203500.0,42.026334213087765
2021,35,19355600,9228900.0,47.68077455620079
2021,36,439757900,194770100.0,44.290301550011954
2021,37,86517900,38097400.0,44.034124730258135
2021,38,3688500,1070900.0,29.033482445438523
2021,39,58281600,21013500.0,36.05511859660682
2021,40,21746800,10398800.0,47.81760994721063
2021,41,41610500,18169500.0,43.665661311447835
2021,42,93618600,39989600.0,42.71544329866074
2021,44,16095000,7123800.0,44.26095060577819
2021,45,27165000,11173800.0,41.13307564881281
2021,46,2756700,803500.0,29.14716871621867
2021,47,36762900,17354300.0,47.20601475944498
2021,48,506063600,264261200.0,52.21897010573374
2021,49,27554500,11421300.0,41.449853925856026
2021,50,3135400,538000.0,17.1588951967851
2021,51,105065800,40232700.0,38.292860283745995
2021,53,113759400,47425900.0,41.68965377806142
2021,54,2911900,662100.0,22.737731378137983
2021,55,30273200,11104800.0,36.6819497112958
2021,56,1859100,392600.0,21.11774514550051
2022,1,18208200,7607600.0,41.78117551432871
2022,2,5329000,1644700.0,30.863201351097768
2022,4,96056700,41945500.0,43.66743808604709
2022,5,15499700,6663500.0,42.9911546675097
2022,6,1036396200,535847500.0,51.70295877194455
2022,8,55435100,22816600.0,41.159121206600155
2022,9,56449600,21302800.0,37.737734191207736
2022,10,9763900,3188800.0,32.659080900050185
2022,11,9762500,2780700.0,28.48348271446863
2022,12,477607600,217308100.0,45.49929691236069
2022,13,116747300,46257800.0,39.62215828545928
2022,15,24834400,12038700.0,48.47590439068389
2022,16,11354100,5531500.0,48.7180842162743
2022,17,178685300,84216900.0,47.13140924295395
2022,18,42035000,17690800.0,42.08588081360771
2022,19,19764000,9217300.0,46.636814410038454
2022,20,20673600,9603000.0,46.45054562340376
2022,21,17840800,7878900.0,44.16225729787902
2022,22,18947900,9177700.0,48.43650219813277
2022,23,5747500,1264800.0,22.00608960417573
2022,24,101623700,38530700.0,37.91507296034291
2022,25,125712300,54791900.0,43.5851543564154
2022,26,68319200,25557700.0,37.409249522828134
2022,27,47867300,18235200.0,38.0953176803371
2022,28,6430700,2810500.0,43.704417870527315
2022,29,25033200,9395100.0,37.5305594170941
2022,30,2688900,453300.0,16.85819480084793
2022,31,13997500,6809500.0,48.647972852295055
2022,32,60055500,28089500.0,46.7725687072791
2022,33,8073200,2070300.0,25.64410642620027
2022,34,215138600,93351800.0,43.391469499197264
2022,35,19088800,9517100.0,49.85698420015925
2022,36,446347200,200488500.0,44.91761122283281
2022,37,90568800,39072100.0,43.14079462243068
2022,38,3145900,1118900.0,35.566928382974666
2022,39,57447100,20370000.0,35.45870896877301
2022,40,24279100,12215100.0,50.31117298417157
2022,41,42531000,17876300.0,42.03122428346383
2022,42,98959200,41963100.0,42.404445468435476
2022,44,15912000,7760400.0,48.77073906485671
2022,45,27335500,9799700.0,35.84971922957327
2022,46,3001900,1402800.0,46.73040407741764
2022,47,37835200,17021900.0,44.989586416881636
2022,48,511589100,262738800.0,51.35738818516658
2022,49,29207200,12956000.0,44.35892519652688
2022,50,2507300,635800.0,25.357954772065565
2022,51,108633900,41445100.0,38.15116644067828
2022,53,117933800,47491300.0,40.26945625427146
2022,54,3251400,787400.0,24.21726025712001
2022,55,28665100,12593400.0,43.932866098496085
2022,56,1853300,724000.0,39.06545081746074
2023,1,20006100,9474200.0,47.356556250343644
2023,2,5235300,1551700.0,29.639180180696428
2023,4,97800300,42609400.0,43.56776001709606
2023,5,16014400,7574000.0,47.294934558897
2023,6,1057352400,553288000.0,52.3276818589526
2023,8,55832400,23491700.0,42.075389916965776
2023,9,58200100,23297300.0,40.029656306432464
2023,10,11763000,4853400.0,41.25988268298904
2023,11,9363800,2721400.0,29.062987248766525
2023,12,495714100,229236300.0,46.24365133047456
2023,13,126937900,52504000.0,41.36195730353188
2023,15,25245300,11852100.0,46.94774868985514
2023,16,11195100,5002900.0,44.68830113174514
2023,17,186834600,90494500.0,48.435621667506986
2023,18,42238000,19367800.0,45.853970358445004
2023,19,18485200,8961500.0,48.47932399974033
2023,20,20807800,9575900.0,46.02072299810648
2023,21,19896300,10063000.0,50.57724300498082
2023,22,22063300,11654800.0,52.82437350713628
2023,23,5581800,1584500.0,28.38690028306281
2023,24,104275700,41038900.0,39.35614913158099
2023,25,125876800,53258500.0,42.31002059156254
2023,26,73481700,29396500.0,40.00519857325021
2023,27,47973500,18115500.0,37.76147247959811
2023,28,7290600,3614200.0,49.57342331221024
2023,29,29619100,11702700.0,39.51065359852258
2023,30,2511500,511900.0,20.382241688234124
2023,31,15260700,7808500.0,51.167377643227375
2023,32,61114600,29718600.0,48.627660166310505
2023,33,9834500,2713000.0,27.586557527073058
2023,34,223169100,101181800.0,45.3386243884122
2023,35,21329500,10912800.0,51.16294334138165
2023,36,450334900,206610700.0,45.87934446119988
2023,37,99299300,43338900.0,43.64471854282961
2023,38,2743400,729300.0,26.583801122694467
2023,39,59440300,22836500.0,38.41922062977475
2023,40,24312500,12423600.0,51.099640102827756
2023,41,40093400,17692400.0,44.12796121057331
2023,42,101299800,43071100.0,42.51844524865794
2023,44,15884000,7741500.0,48.73772349534122
2023,45,31216300,13087700.0,41.92585283970233
2023,46,4163700,1525400.0,36.6356846074405
2023,47,42678000,19830900.0,46.4663292562913
2023,48,539202400,279135200.0,51.76816720400355
2023,49,30010000,13023400.0,43.396867710763075
2023,50,2886900,567300.0,19.65083653746233
2023,51,114340400,43873300.0,38.370777083165706
2023,53,121051000,50054600.0,41.350009500128046
2023,54,3311700,680300.0,20.542319654558085
2023,55,31626000,13109500.0,41.45165370264972
2023,56,2140500,1145300.0,53.50619014249007
2024,1,22171400,9627000.0,43.42080337732394
2024,2,4983200,1588600.0,31.87911382244341
2024,4,100896000,44325100.0,43.93147399302252
2024,5,17983700,8815400.0,49.01883372164794
2024,6,1083739000,563308300.0,51.978225384525246
2024,8,62478100,25554800.0,40.902012065027584
2024,9,58549100,22798200.0,38.938600251754515
2024,10,11533200,4456600.0,38.64148718482295
2024,11,10714700,3772300.0,35.20677200481581
2024,12,536977900,255804700.0,47.63784505842792
2024,13,131651800,53728600.0,40.81113968817745
2024,15,26282500,12520300.0,47.637401312660515
2024,16,12236300,5597800.0,45.74748902854621
2024,17,194050100,92842200.0,47.84444841821777
2024,18,48451400,22218100.0,45.85646647981277
2024,19,19699200,10168200.0,51.61732456140351
2024,20,23594800,11941200.0,50.60945632088426
2024,21,22708000,12023600.0,52.94874053197112
2024,22,23656000,13113900.0,55.43583023334461
2024,23,6528800,1815200.0,27.8029653228771
2024,24,106063000,41157200.0,38.80448412735827
2024,25,132874600,58015500.0,43.66184357281226
2024,26,79313600,31015000.0,39.10426459018378
2024,27,52226400,21909600.0,41.9511970957217
2024,28,7712600,3462800.0,44.89795918367347
2024,29,30620800,11297700.0,36.89550893510294
2024,30,2299600,368600.0,16.028874586884676
2024,31,18090800,9988100.0,55.210935945342385
2024,32,64255300,31164500.0,48.50105750031515
2024,33,8536500,2326400.0,27.25238680958238
2024,34,235813800,106507300.0,45.16584695212918
2024,35,20817800,10802600.0,51.891170056394046
2024,36,460778100,215446200.0,46.757039885359134
2024,37,108427500,47340800.0,43.661248299555
2024,38,4026200,1205400.0,29.938900203665987
2024,39,64524300,25298800.0,39.20817428472684
2024,40,27611400,14119400.0,51.136124933904114
2024,41,42139400,18560600.0,44.04571493661514
2024,42,107174200,46994500.0,43.848706125168185
2024,44,17149600,8955400.0,52.219293744460515
2024,45,34910600,14379700.0,41.19006834600379
2024,46,3697900,1338500.0,36.19621947591877
2024,47,46142800,22047900.0,47.78188579800099
2024,48,570601700,296788200.0,52.013199399861584
2024,49,33648400,15725400.0,46.73446582898444
2024,50,2734100,810000.0,29.62583665557222
2024,51,118287000,46603600.0,39.398750496673344
2024,53,127672800,51888700.0,40.64193782857429
2024,54,3648400,1015500.0,27.834119065891898
2024,55,33579300,14122900.0,42.05835142483613
2024,56,1851600,632300.0,34.14884424281702
