period,year_start,year_end,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,years_observed,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2008-2013,2008,2013,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,%,6,29.956997630025203,,70.04297311732728,40.08597548730208,2.3520714169682
2008-2013,2009,2013,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,%,5,98.16229966263782,,1.680707794782423,-96.4815918678554,0.017121929245327034
2008-2013,2008,2013,Austria,AT,AUT,AUT,0,poverty,Poverty risk rate,percentage points,6,16.13888888888889,33.733333333333334,37.64,21.686666666666664,
2008-2013,2008,2013,Belgium,BE,BEL,BEL,0,poverty,Poverty risk rate,percentage points,6,18.05,28.320000000000004,61.61333333333333,43.68666666666666,
2008-2013,2008,2013,Bulgaria,BG,BGR,BGR,0,poverty,Poverty risk rate,percentage points,6,44.65555555555556,,55.67333333333333,10.30666666666667,
2008-2013,2010,2013,Croatia,HR,HRV,HRV,0,poverty,Poverty risk rate,percentage points,4,30.891666666666666,,54.766666666666666,23.875000000000004,
2008-2013,2008,2013,Cyprus,CY,CYP,CYP,0,poverty,Poverty risk rate,percentage points,6,21.138888888888886,35.05333333333333,40.83333333333333,19.119999999999997,
2008-2013,2008,2013,Czechia,CZ,CZE,CZE,0,poverty,Poverty risk rate,percentage points,6,14.344444444444447,18.62666666666667,25.01333333333333,10.739999999999998,
2008-2013,2008,2013,Denmark,DK,DNK,DNK,0,poverty,Poverty risk rate,percentage points,6,17.961111111111112,29.793333333333333,43.08,24.826666666666668,
2008-2013,2008,2013,Estonia,EE,EST,EST,0,poverty,Poverty risk rate,percentage points,6,20.161111111111115,18.90666666666667,33.81333333333333,13.24,
2008-2013,2008,2013,Euro area aggregate,EA,EA,,1,poverty,Poverty risk rate,percentage points,6,21.038888888888888,30.74,48.973333333333336,27.74,
2008-2013,2008,2013,European Union aggregate,EU,EU,,1,poverty,Poverty risk rate,percentage points,6,22.88888888888889,28.226666666666667,46.44,23.413333333333334,
2008-2013,2008,2013,Finland,FI,FIN,FIN,0,poverty,Poverty risk rate,percentage points,6,16.644444444444442,22.013333333333332,45.053333333333335,28.366666666666664,
2008-2013,2008,2013,France,FR,FRA,FRA,0,poverty,Poverty risk rate,percentage points,6,17.38888888888889,19.986666666666668,54.633333333333326,37.14,
2008-2013,2008,2013,Germany,DE,DEU,DEU,0,poverty,Poverty risk rate,percentage points,6,20.622222222222224,21.706666666666663,37.94666666666667,17.326666666666668,
2008-2013,2008,2013,Greece,EL,GRC,GRC,0,poverty,Poverty risk rate,percentage points,6,29.338888888888892,47.43333333333334,60.45333333333333,30.48,
2008-2013,2008,2013,Hungary,HU,HUN,HUN,0,poverty,Poverty risk rate,percentage points,6,31.03888888888889,24.506666666666668,28.111111111111114,-3.6888888888888878,
2008-2013,2008,2013,Iceland,IS,ISL,ISL,0,poverty,Poverty risk rate,percentage points,6,12.055555555555555,24.993333333333332,24.246666666666663,11.926666666666668,
2008-2013,2008,2013,Ireland,IE,IRL,IRL,0,poverty,Poverty risk rate,percentage points,6,27.333333333333332,23.586666666666666,36.94,8.626666666666669,
2008-2013,2008,2013,Italy,IT,ITA,ITA,0,poverty,Poverty risk rate,percentage points,6,25.55,39.67333333333333,45.61333333333333,19.813333333333333,
2008-2013,2008,2013,Latvia,LV,LVA,LVA,0,poverty,Poverty risk rate,percentage points,6,33.638888888888886,40.48,44.66,9.973333333333333,
2008-2013,2008,2013,Lithuania,LT,LTU,LTU,0,poverty,Poverty risk rate,percentage points,6,30.438888888888894,,34.273333333333326,2.940000000000002,
2008-2013,2008,2013,Luxembourg,LU,LUX,LUX,0,poverty,Poverty risk rate,percentage points,6,12.244444444444445,20.48,38.05333333333333,25.406666666666666,
2008-2013,2008,2013,Malta,MT,MLT,MLT,0,poverty,Poverty risk rate,percentage points,6,19.955555555555556,17.880000000000003,27.406666666666666,7.0266666666666655,
2008-2013,2013,2013,Montenegro,ME,MNE,MNE,0,poverty,Poverty risk rate,percentage points,1,35.166666666666664,,,,
2008-2013,2008,2013,Netherlands,NL,NLD,NLD,0,poverty,Poverty risk rate,percentage points,6,15.572222222222223,17.013333333333332,29.55333333333333,13.86,
2008-2013,2010,2013,North Macedonia,MK,MKD,MKD,0,poverty,Poverty risk rate,percentage points,4,48.43333333333334,,65.05000000000001,16.616666666666667,
2008-2013,2008,2013,Norway,NO,NOR,NOR,0,poverty,Poverty risk rate,percentage points,6,14.177777777777777,18.213333333333335,39.440000000000005,25.266666666666666,
2008-2013,2008,2013,Poland,PL,POL,POL,0,poverty,Poverty risk rate,percentage points,6,27.405555555555555,,26.433333333333334,-0.05555555555555595,
2008-2013,2008,2013,Portugal,PT,PRT,PRT,0,poverty,Poverty risk rate,percentage points,6,24.36111111111111,26.72,42.04666666666667,17.666666666666668,
2008-2013,2008,2013,Romania,RO,ROU,ROU,0,poverty,Poverty risk rate,percentage points,6,40.52222222222222,,,,
2008-2013,2013,2013,Serbia,RS,SRB,SRB,0,poverty,Poverty risk rate,percentage points,1,,,42.76666666666667,,
2008-2013,2008,2013,Slovakia,SK,SVK,SVK,0,poverty,Poverty risk rate,percentage points,6,19.394444444444446,20.946666666666665,,,
2008-2013,2008,2013,Slovenia,SI,SVN,SVN,0,poverty,Poverty risk rate,percentage points,6,18.250000000000004,33.22,50.25333333333334,32.006666666666675,
2008-2013,2008,2013,Spain,ES,ESP,ESP,0,poverty,Poverty risk rate,percentage points,6,22.03888888888889,39.74666666666666,53.4,30.59333333333334,
2008-2013,2008,2013,Sweden,SE,SWE,SWE,0,poverty,Poverty risk rate,percentage points,6,15.555555555555557,31.779999999999994,54.82000000000001,39.13333333333334,
2008-2013,2008,2013,Switzerland,CH,CHE,CHE,0,poverty,Poverty risk rate,percentage points,6,13.08888888888889,13.98,28.446666666666665,15.366666666666665,
2008-2013,2008,2013,Turkey,TR,TUR,TUR,0,poverty,Poverty risk rate,percentage points,6,59.37222222222223,39.2,50.60833333333333,-7.541666666666665,
2008-2013,2008,2013,United Kingdom,UK,GBR,GBR,0,poverty,Poverty risk rate,percentage points,6,21.133333333333336,21.066666666666666,34.42666666666666,13.133333333333331,
2008-2013,2008,2013,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,6,10.540000000000001,14.28125,13.504761904761907,2.964761904761905,
2008-2013,2008,2013,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,6,10.081666666666665,16.529166666666665,27.150000000000002,17.06833333333333,
2008-2013,2008,2013,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,6,5.405,,,,
2008-2013,2008,2013,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,6,15.843333333333334,,,,
2008-2013,2008,2013,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,6,9.238333333333333,8.20267857142857,68.925,59.68666666666667,
2008-2013,2008,2013,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,6,10.674999999999999,18.510006613756612,17.48531746031746,6.81031746031746,
2008-2013,2008,2013,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,6,9.498333333333333,13.16388888888889,16.118650793650797,6.62031746031746,
2008-2013,2008,2013,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,6,4.066388888888889,,5.5872222222222225,1.5208333333333333,
2008-2013,2008,2013,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,6,17.698333333333334,18.220833333333335,27.069880952380952,9.371547619047618,
2008-2013,2008,2013,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,6,18.758333333333336,16.91185185185185,27.778333333333332,9.020000000000001,
2008-2013,2008,2013,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,6,17.72,19.35,22.80333333333333,5.083333333333333,
2008-2013,2008,2013,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,6,12.088333333333333,24.707023809523804,21.68166666666666,9.593333333333334,
2008-2013,2008,2013,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,6,10.660000000000002,14.9,,,
2008-2013,2008,2013,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,6,13.266666666666666,10.65,,,
2008-2013,2008,2013,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,6,11.69,10.264583333333333,14.670833333333333,2.980833333333333,
2008-2013,2008,2013,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,6,17.64,20.052083333333336,15.948333333333332,-1.6916666666666658,
2008-2013,2008,2013,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,6,5.383333333333333,,6.0306944444444435,0.647361111111111,
2008-2013,2008,2013,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,6,3.2872619047619054,,,,
2008-2013,2008,2013,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,6,11.734027777777778,11.516666666666666,11.252666666666666,-0.44816666666666727,
2008-2013,2008,2013,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,6,6.2337037037037035,,7.2,-0.6599999999999993,
2008-2013,2011,2013,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,3,25.894166666666667,,41.76666666666667,15.872500000000002,
2008-2013,2008,2013,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,6,20.108333333333334,29.614583333333332,37.731249999999996,17.62291666666667,
2008-2013,2008,2013,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,6,16.923333333333332,,,,
2008-2013,2008,2013,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,6,9.526666666666666,9.95,20.415476190476188,10.888809523809522,
2008-2013,2008,2013,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,6,30.888333333333332,,44.955555555555556,13.922222222222226,
2008-2013,2008,2013,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,6,24.883333333333336,35.84166666666667,50.32083333333333,25.4375,
2008-2013,2008,2013,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,6,1.8499999999999999,,,,
2008-2013,2010,2013,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,4,17.43,,,,
2008-2013,2008,2013,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,6,7.118333333333335,,,,
2008-2013,2008,2013,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,6,23.141666666666662,33.633333333333326,39.896924603174604,16.755257936507938,
2008-2013,2008,2013,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,6,26.30333333333333,42.115,41.84,15.536666666666667,
2008-2013,2008,2013,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,6,19.424999999999997,21.05047619047619,36.81444444444444,17.38944444444444,
2008-2013,2008,2013,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,6,15.310000000000002,13.958333333333336,18.211203703703703,2.9012037037037026,
2008-2013,2008,2013,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6,6.205000000000001,10.129259259259259,12.521527777777779,6.316527777777776,
2014-2019,2014,2019,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,6,78.14444444444445,78.3049019607843,63.003492647058835,-15.140951797385616,
2014-2019,2014,2019,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,6,74.97685185185186,75.3742374727669,58.27708333333333,-16.69976851851852,
2014-2019,2014,2019,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,6,76.54537037037038,,77.01,-0.237222222222222,
2014-2019,2014,2019,Croatia,HR,HRV,HRV,0,brain_waste,Highly educated employment rate,percentage points,6,70.89722222222223,85.17750000000001,,,
2014-2019,2014,2019,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,6,74.70833333333333,76.55,57.15921568627451,-17.549117647058825,
2014-2019,2014,2019,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,6,77.52685185185186,84.22542892156862,77.11237745098039,-0.4144744008714625,
2014-2019,2014,2019,Denmark,DK,DNK,DNK,0,brain_waste,Highly educated employment rate,percentage points,6,78.89537037037037,76.82724264705882,68.84583333333335,-10.049537037037036,
2014-2019,2014,2019,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,6,81.84537037037036,78.69667378917379,71.58639705882354,-10.25897331154684,
2014-2019,2014,2019,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,6,77.075,77.34795482295482,59.166666666666664,-17.90833333333333,
2014-2019,2014,2019,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,6,75.05185185185185,72.84485294117647,57.491448801742926,-17.56040305010893,
2014-2019,2014,2019,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,6,81.22962962962963,77.89629629629628,61.85740740740741,-19.372222222222224,
2014-2019,2014,2019,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,6,63.38611111111112,54.6167361111111,51.775000000000006,-11.611111111111109,
2014-2019,2014,2019,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,6,75.42962962962963,84.99049663299662,81.23030303030303,4.778914141414145,
2014-2019,2014,2019,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,6,88.83703703703704,90.66111111111111,80.35870370370372,-8.47833333333333,
2014-2019,2014,2019,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,6,77.18518518518519,79.19589460784313,68.39185049019608,-8.793334694989106,
2014-2019,2014,2019,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,6,72.27314814814815,71.93713235294116,63.26791938997821,-9.005228758169938,
2014-2019,2014,2019,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,6,82.74722222222222,,68.80974264705883,-13.937479575163401,
2014-2019,2014,2019,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,6,82.52592592592593,91.0,77.28105413105412,-5.244871794871796,
2014-2019,2014,2019,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,6,76.92494553376906,80.50588235294117,70.34166666666668,-6.583278867102396,
2014-2019,2014,2019,Malta,MT,MLT,MLT,0,brain_waste,Highly educated employment rate,percentage points,6,83.05277777777779,86.95777777777776,74.638125,-8.414652777777775,
2014-2019,2014,2019,Montenegro,ME,MNE,MNE,0,brain_waste,Highly educated employment rate,percentage points,6,73.12489106753814,,69.19375000000001,-3.931141067538128,
2014-2019,2014,2019,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,6,80.80462962962962,81.13253676470589,66.89577205882352,-13.908857570806099,
2014-2019,2014,2019,North Macedonia,MK,MKD,MKD,0,brain_waste,Highly educated employment rate,percentage points,6,68.78877995642702,,,,
2014-2019,2014,2019,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,6,82.89999999999999,86.0797998366013,73.26357142857142,-9.636428571428569,
2014-2019,2014,2019,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,6,77.4861111111111,84.94581228956228,73.86438034188033,-3.6217307692307776,
2014-2019,2014,2019,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,6,76.33148148148149,78.73198653198654,64.4646103896104,-11.866871091871088,
2014-2019,2014,2019,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,6,76.53425925925926,,,,
2014-2019,2014,2019,Serbia,RS,SRB,SRB,0,brain_waste,Highly educated employment rate,percentage points,6,66.43333333333334,,52.54828571428571,-14.167269841269842,
2014-2019,2014,2019,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,6,71.8648148148148,83.375,,,
2014-2019,2014,2019,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,6,76.27962962962962,77.46555555555555,71.44373015873016,-4.835899470899467,
2014-2019,2014,2019,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,6,71.88518518518518,65.09074074074074,58.01895424836602,-13.86623093681917,
2014-2019,2014,2019,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,6,82.9787037037037,81.33946759259258,62.808449074074076,-20.17025462962963,
2014-2019,2014,2019,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,6,82.95648148148148,80.64537037037037,63.681481481481484,-19.275000000000002,
2014-2019,2014,2019,United Kingdom,UK,GBR,GBR,0,brain_waste,Highly educated employment rate,percentage points,6,80.88796296296296,82.30462962962963,69.61203703703704,-11.275925925925923,
2014-2019,2014,2019,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,%,6,98.26383987963584,,1.7361601203641694,-96.52767975927166,0.017675166083577568
2014-2019,2014,2019,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,%,6,46.31326184281809,,53.686757169969525,7.373495327151435,1.1608400355015673
2014-2019,2015,2019,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,%,4,55.68287515388884,,44.13746574536683,-11.545409408522007,0.7926572652366521
2014-2019,2014,2019,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,%,6,98.41888590393897,,1.5811140960610377,-96.83777180787793,0.01607701428046324
2014-2019,2014,2019,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,%,6,97.27520595983488,,2.7248210131402004,-94.55038494669468,0.028026682729234434
2014-2019,2014,2019,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,%,6,91.42834787920559,,8.128484959051141,-83.29986292015444,0.08985226821959513
2014-2019,2014,2019,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,%,6,59.400291391950084,,40.59997847663369,-18.800312915316397,0.707629455418374
2014-2019,2014,2019,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,%,6,91.79216749719768,,8.207831566652052,-83.58433593054562,0.08942143760486171
2014-2019,2014,2019,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,%,6,71.85446051106327,,28.145546387249226,-43.70891412381403,0.39180572923588625
2014-2019,2014,2019,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,%,6,63.012515103943464,,36.987441288783344,-26.025073815160123,0.5889093654474481
2014-2019,2014,2019,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,%,6,83.36068926386666,,16.63935943164965,-66.72132983221702,0.19974985579466673
2014-2019,2014,2019,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,%,6,77.92387107370435,,22.070880094052843,-55.8529909796515,0.2834044252752243
2014-2019,2014,2019,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,%,6,44.470649721591286,,55.52933309542783,11.058683373836539,1.2531948302856715
2014-2019,2014,2019,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,%,6,95.23515076813038,,4.764839169525405,-90.47031159860497,0.05005231344131123
2014-2019,2014,2019,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,%,6,79.46039683066365,,20.539788208981932,-58.920608621681716,0.26014269950265617
2014-2019,2014,2019,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,%,4,84.36603860212819,,11.841340638335579,-72.52469796379259,0.1407539993054767
2014-2019,2014,2019,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,%,6,66.4612190429152,,33.538778283404106,-32.9224407595111,0.5048054081841844
2014-2019,2014,2019,Kosovo,XK,XKX,XKX,0,incarceration,Foreign prison-population representation,%,6,93.04353796016979,,5.981208124671114,-87.06232983549869,0.06446818646110557
2014-2019,2014,2019,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,%,6,97.60501566561793,,2.395020323806931,-95.209995341811,0.024564378754477117
2014-2019,2014,2019,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,%,6,17.38145148777817,,82.61854851222184,65.23709702444366,4.943514609387094
2014-2019,2014,2019,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,%,6,98.17489902334262,,1.8250823117228263,-96.3498167116198,0.018592469247543302
2014-2019,2014,2019,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,%,6,26.04337099814547,,73.95687478060451,47.913503782459024,2.8709562297377365
2014-2019,2015,2019,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,%,5,44.774589359485304,,44.29665068770828,-11.406698624583447,0.8073551543808841
2014-2019,2014,2019,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,%,6,79.41604027823277,,20.584214798778433,-58.83182547945433,0.2688952708079221
2014-2019,2014,2019,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,%,6,81.42513205351474,,18.45600138811641,-62.969130665398346,0.2268359427443587
2014-2019,2016,2017,North Macedonia,MK,MKD,MKD,0,incarceration,Foreign prison-population representation,%,2,93.11708787590682,,6.882912124093181,-86.23417575181364,0.07468831654316094
2014-2019,2014,2019,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,%,6,66.86629887192647,,31.6003059163867,-35.26599295553978,0.47303095261639533
2014-2019,2014,2019,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,%,6,98.89325050281563,,1.1067515922053044,-97.78649891061032,0.011206763738385252
2014-2019,2014,2019,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,%,6,83.68180969122402,,16.31817763212366,-67.36363205910037,0.19515506539942476
2014-2019,2014,2019,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,%,6,98.92220631415408,,1.077800757170553,-97.84440555698352,0.010897460692235315
2014-2019,2014,2019,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,%,6,96.81769091617439,,3.1823250603848052,-93.63536585578959,0.032874250191972265
2014-2019,2014,2019,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,%,6,97.9428357691504,,2.0571797366727886,-95.88565603247763,0.021009086359970786
2014-2019,2014,2019,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,%,5,87.51778573887388,,12.482202889982707,-75.03558284889118,0.14543401965800756
2014-2019,2014,2019,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,%,6,71.26515324156429,,28.735420497343686,-42.5297327442206,0.4033879390173627
2014-2019,2014,2019,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,%,6,51.34210182694334,,22.153705646325662,-29.188396180617676,0.4314056278310204
2014-2019,2014,2019,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,%,6,29.80211487006415,,70.19788512993586,40.3957702598717,2.3601070629041865
2014-2019,2014,2019,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,%,6,97.3927234398962,,2.607276560103798,-94.7854468797924,0.02680803042833951
2014-2019,2014,2014,Austria,AT,AUT,AUT,0,poverty,Poverty risk rate,percentage points,1,14.933333333333332,39.4,44.36666666666667,29.433333333333337,
2014-2019,2014,2014,Belgium,BE,BEL,BEL,0,poverty,Poverty risk rate,percentage points,1,18.099999999999998,29.766666666666666,68.83333333333333,50.733333333333334,
2014-2019,2014,2014,Bulgaria,BG,BGR,BGR,0,poverty,Poverty risk rate,percentage points,1,36.86666666666667,,38.5,1.6333333333333329,
2014-2019,2014,2014,Croatia,HR,HRV,HRV,0,poverty,Poverty risk rate,percentage points,1,29.133333333333336,,46.46666666666667,17.333333333333332,
2014-2019,2014,2014,Cyprus,CY,CYP,CYP,0,poverty,Poverty risk rate,percentage points,1,25.933333333333334,37.13333333333333,40.833333333333336,14.900000000000002,
2014-2019,2014,2014,Czechia,CZ,CZE,CZE,0,poverty,Poverty risk rate,percentage points,1,14.166666666666666,26.933333333333334,17.066666666666666,2.9000000000000004,
2014-2019,2014,2014,Denmark,DK,DNK,DNK,0,poverty,Poverty risk rate,percentage points,1,19.733333333333334,29.8,42.13333333333333,22.4,
2014-2019,2014,2014,Estonia,EE,EST,EST,0,poverty,Poverty risk rate,percentage points,1,22.233333333333334,17.5,39.4,17.166666666666664,
2014-2019,2014,2014,Euro area aggregate,EA,EA,,1,poverty,Poverty risk rate,percentage points,1,22.833333333333332,34.13333333333333,51.76666666666667,28.93333333333334,
2014-2019,2014,2014,European Union aggregate,EU,EU,,1,poverty,Poverty risk rate,percentage points,1,23.7,30.266666666666666,48.666666666666664,24.966666666666665,
2014-2019,2014,2014,Finland,FI,FIN,FIN,0,poverty,Poverty risk rate,percentage points,1,17.266666666666666,23.066666666666666,45.833333333333336,28.56666666666667,
2014-2019,2014,2014,France,FR,FRA,FRA,0,poverty,Poverty risk rate,percentage points,1,17.733333333333334,26.3,51.03333333333333,33.3,
2014-2019,2014,2014,Germany,DE,DEU,DEU,0,poverty,Poverty risk rate,percentage points,1,21.266666666666666,23.5,34.300000000000004,13.033333333333339,
2014-2019,2014,2014,Greece,EL,GRC,GRC,0,poverty,Poverty risk rate,percentage points,1,36.13333333333333,51.5,70.63333333333334,34.50000000000001,
2014-2019,2014,2014,Hungary,HU,HUN,HUN,0,poverty,Poverty risk rate,percentage points,1,31.400000000000002,24.266666666666666,,,
2014-2019,2014,2014,Iceland,IS,ISL,ISL,0,poverty,Poverty risk rate,percentage points,1,10.833333333333334,11.700000000000001,11.033333333333333,0.1999999999999993,
