YEAR,STATEFIP,nativity_group,weighted_denominator,weighted_numerator,incarceration_rate_pct
2012,16,Foreign-born,2488000,12000.0,0.48231511254019294
2012,16,US-born,22268700,656100.0,2.9462878389847633
2012,17,Foreign-born,38211600,291500.0,0.7628573522176512
2012,17,US-born,162620100,4285300.0,2.6351601062845242
2012,18,Foreign-born,8168300,85000.0,1.0406082048896341
2012,18,US-born,89914400,2993900.0,3.329722491614247
2012,19,Foreign-born,4251200,43700.0,1.0279450508091834
2012,19,US-born,42041100,864100.0,2.0553696263894143
2012,20,Foreign-born,5424600,69400.0,1.279357003281348
2012,20,US-born,39518600,1060600.0,2.6837995273111903
2012,21,Foreign-born,3498600,98200.0,2.8068370205224946
2012,21,US-born,63196600,2508100.0,3.9687261656481514
2012,22,Foreign-born,4085900,124500.0,3.04706429428033
2012,22,US-born,68493800,3684600.0,5.3794650026717745
2012,23,Foreign-born,614300,0.0,0.0
2012,23,US-born,16661600,283800.0,1.7033178086138188
2012,24,Foreign-born,18566500,92100.0,0.4960547222147416
2012,24,US-born,69753700,2152400.0,3.085714449556081
2012,25,Foreign-born,19629300,186400.0,0.9496008517878886
2012,25,US-born,79916200,1333200.0,1.6682474892449843
2012,26,Foreign-born,11394300,83400.0,0.7319449198283352
2012,26,US-born,131430000,3711500.0,2.8239366963402572
2012,27,Foreign-born,9875300,169400.0,1.715390924832663
2012,27,US-born,71988700,1079600.0,1.4996798108592042
2012,28,Foreign-born,1927400,298000.0,15.461243125453981
2012,28,US-born,43259200,2130900.0,4.925888597107667
2012,29,Foreign-born,5166500,44900.0,0.8690602922674925
2012,29,US-born,84962500,2517400.0,2.962954244519641
2012,30,Foreign-born,164700,7600.0,4.61445051608986
2012,30,US-born,14201100,279300.0,1.966749054650696
2012,31,Foreign-born,2905500,49600.0,1.7071072104629152
2012,31,US-born,25705000,508000.0,1.9762692083252287
2012,32,Foreign-born,11171300,172700.0,1.545925720372741
2012,32,US-born,32451300,996900.0,3.0719878710560127
2012,33,Foreign-born,1236300,12600.0,1.019170104343606
2012,33,US-born,17231600,268300.0,1.5570231435270085
2012,34,Foreign-born,36447200,333200.0,0.9141991703066353
2012,34,US-born,91941600,2817500.0,3.0644452565541607
2012,35,Foreign-born,4367300,159400.0,3.6498523114968062
2012,35,US-born,27374500,937800.0,3.425815996639208
2012,36,Foreign-born,80542100,611200.0,0.7588577899011821
2012,36,US-born,224589300,5309000.0,2.363870407005142
2012,37,Foreign-born,19998200,322300.0,1.611645048054325
2012,37,US-born,127993300,3702300.0,2.8925732831327893
2012,38,Foreign-born,359900,35100.0,9.752709085857182
2012,38,US-born,11828000,157600.0,1.332431518430842
2012,39,Foreign-born,9637500,170900.0,1.7732814526588845
2012,39,US-born,156943000,4423900.0,2.81879408447653
2012,40,Foreign-born,5946900,55000.0,0.9248516033563705
2012,40,US-born,54298900,2150900.0,3.961222050538777
2012,41,Foreign-born,8952100,160700.0,1.7951095273734654
2012,41,US-born,51280000,1207200.0,2.3541341653666144
2012,42,Foreign-born,14717200,363200.0,2.467860734378822
2012,42,US-born,168403700,5573800.0,3.3097847612611835
2012,44,Foreign-born,2563600,11000.0,0.4290841004836948
2012,44,US-born,13199100,241700.0,1.8311854596146706
2012,45,Foreign-born,5912100,160200.0,2.70969706195768
2012,45,US-born,64783000,2298600.0,3.5481530648472592
2012,46,Foreign-born,612600,0.0,0.0
2012,46,US-born,12176100,362000.0,2.973037343648623
2012,47,Foreign-born,7746200,118500.0,1.5297823448916887
2012,47,US-born,88907400,2771600.0,3.1174008012831327
2012,48,Foreign-born,96686600,2711100.0,2.804008001108737
2012,48,US-born,334692400,12956300.0,3.871106723666268
2012,49,Foreign-born,5776700,132200.0,2.288503817058182
2012,49,US-born,44436800,721300.0,1.623204191120873
2012,50,Foreign-born,340300,900.0,0.2644725242433147
2012,50,US-born,8531000,92500.0,1.0842808580471222
2012,51,Foreign-born,21128600,317500.0,1.5027024980358377
2012,51,US-born,107507000,3522000.0,3.2760657445561683
2012,53,Foreign-born,20271100,294000.0,1.4503406327234338
2012,53,US-born,88515100,1609500.0,1.8183338210090707
2012,54,Foreign-born,571900,0.0,0.0
2012,54,US-born,26082200,932100.0,3.573701604925965
2012,55,Foreign-born,6199200,64400.0,1.0388437217705508
2012,55,US-born,77115200,2387000.0,3.0953690063696913
2012,56,Foreign-born,376000,9400.0,2.5
2012,56,US-born,8928100,178600.0,2.0004256224728665
2013,1,Foreign-born,4600200,172400.0,3.7476631450806486
2013,1,US-born,67377900,2262300.0,3.357629133588313
2013,2,Foreign-born,463300,0.0,0.0
2013,2,US-born,12793000,296600.0,2.3184554052997735
2013,4,Foreign-born,18192200,924000.0,5.079099833994789
2013,4,US-born,84965600,3800800.0,4.473339798695001
2013,5,Foreign-born,3768500,16800.0,0.4458007164654372
2013,5,US-born,39981800,1382900.0,3.4588237648129896
2013,6,Foreign-born,188641200,2229200.0,1.1817142808675942
2013,6,US-born,453229000,11505900.0,2.538650439402598
2013,8,Foreign-born,11255400,167500.0,1.4881745650976421
2013,8,US-born,76439300,2113700.0,2.765200623239616
2013,9,Foreign-born,9382800,35400.0,0.3772860979664919
2013,9,US-born,41059800,1008800.0,2.4569043200405263
2013,10,Foreign-born,1938900,9400.0,0.4848109752952705
2013,10,US-born,11465900,405400.0,3.53570151492687
2013,11,Foreign-born,2242800,15100.0,0.6732655609060104
2013,11,US-born,10702900,251500.0,2.349830419792766
2013,12,Foreign-born,62012100,761500.0,1.227986151089868
2013,12,US-born,211225000,8507300.0,4.027600899514735
2013,13,Foreign-born,23628800,624100.0,2.6412682827735643
2013,13,US-born,133229600,5850300.0,4.391141307937575
2013,15,Foreign-born,3569600,41800.0,1.1709995517705065
2013,15,US-born,19560100,260400.0,1.331281537415453
2013,16,Foreign-born,2162000,50900.0,2.3543015726179464
2013,16,US-born,22453300,694000.0,3.0908596954567926
2013,17,Foreign-born,36475200,217100.0,0.5951989296837303
2013,17,US-born,164401300,4535500.0,2.7587981360244718
2013,18,Foreign-born,8410500,27000.0,0.32102728731942215
2013,18,US-born,91047800,3192800.0,3.5067294322323
2013,19,Foreign-born,4215200,37600.0,0.8920098690453596
2013,19,US-born,41935100,808400.0,1.9277407231650814
2013,20,Foreign-born,4934900,82800.0,1.6778455490486128
2013,20,US-born,41137600,1005100.0,2.443263583680137
2013,21,Foreign-born,4145900,75000.0,1.8090161364239368
2013,21,US-born,62528900,2445700.0,3.911311409604199
2013,22,Foreign-born,4719900,321900.0,6.820059747028538
2013,22,US-born,68816800,3355900.0,4.876570837353669
2013,23,Foreign-born,642300,4000.0,0.6227619492449011
2013,23,US-born,16920100,219900.0,1.2996377089969917
2013,24,Foreign-born,17437300,59100.0,0.3389286185361266
2013,24,US-born,72090200,2203100.0,3.056032581404962
2013,25,Foreign-born,20399500,178100.0,0.873060614230741
2013,25,US-born,79558500,1453100.0,1.8264547471357557
2013,26,Foreign-born,10997600,38300.0,0.34825780170218956
2013,26,US-born,132890600,3317500.0,2.4964143438286834
2013,27,Foreign-born,10002400,39600.0,0.395904982804127
2013,27,US-born,72015800,1131000.0,1.5704886983134256
2013,28,Foreign-born,1631500,205400.0,12.58964143426295
2013,28,US-born,43062600,2077500.0,4.82437196081983
2013,29,Foreign-born,5073000,18700.0,0.36861817465010843
2013,29,US-born,85705500,2628500.0,3.0668976903465937
2013,30,Foreign-born,246000,0.0,0.0
2013,30,US-born,14863000,307000.0,2.0655318576330486
2013,31,Foreign-born,2927000,67400.0,2.3026990092244617
2013,31,US-born,26300500,421900.0,1.6041520123191577
2013,32,Foreign-born,10150600,137600.0,1.3555848915335054
2013,32,US-born,33985700,969000.0,2.851199180831938
2013,33,Foreign-born,1210600,5600.0,0.4625805385759128
2013,33,US-born,17008200,292800.0,1.7215225597064945
2013,34,Foreign-born,37565500,306400.0,0.8156420119524563
2013,34,US-born,90805100,2489300.0,2.7413658483939773
2013,35,Foreign-born,4657900,442500.0,9.499989265548853
2013,35,US-born,27690300,703300.0,2.5398785856419037
2013,36,Foreign-born,79663000,601600.0,0.7551812008084053
2013,36,US-born,229580700,5020000.0,2.186594953321425
2013,37,Foreign-born,20397800,239400.0,1.1736559825079176
2013,37,US-born,130438400,3503500.0,2.6859421765369706
2013,38,Foreign-born,544100,0.0,0.0
2013,38,US-born,12440300,183600.0,1.4758486531675281
2013,39,Foreign-born,10796700,152400.0,1.4115424157381422
2013,39,US-born,156844500,4483200.0,2.858372464447271
2013,40,Foreign-born,6498900,105900.0,1.629506531874625
2013,40,US-born,54164700,2097400.0,3.872263669880937
2013,41,Foreign-born,8965000,135200.0,1.5080870050195203
2013,41,US-born,50685100,1101600.0,2.173419801874713
2013,42,Foreign-born,16787600,272400.0,1.6226262241178013
2013,42,US-born,167693800,5908600.0,3.5234457087858946
2013,44,Foreign-born,2660800,0.0,0.0
2013,44,US-born,13359700,181500.0,1.3585634407958262
2013,45,Foreign-born,5833100,139800.0,2.396667295263239
2013,45,US-born,65186500,2516300.0,3.860155093462603
2013,46,Foreign-born,710000,7200.0,1.0140845070422535
2013,46,US-born,12466300,373500.0,2.996077424737091
2013,47,Foreign-born,8660600,24600.0,0.28404498533588896
2013,47,US-born,88347600,2856000.0,3.232685437974546
2013,48,Foreign-born,99111800,2195400.0,2.21507428984238
2013,48,US-born,335936500,13646800.0,4.062315348287549
2013,49,Foreign-born,5520700,9700.0,0.17570235658521566
2013,49,US-born,45023400,836400.0,1.8577006623222592
2013,50,Foreign-born,445800,0.0,0.0
2013,50,US-born,8223400,105700.0,1.2853564219179416
2013,51,Foreign-born,21054200,256400.0,1.217809273209146
2013,51,US-born,109294200,3838600.0,3.5121717346391668
2013,53,Foreign-born,21312800,194400.0,0.9121279231260089
2013,53,US-born,89554600,1747100.0,1.9508768952125295
2013,54,Foreign-born,596300,59500.0,9.978198893174577
2013,54,US-born,26085800,838500.0,3.214392504734376
2013,55,Foreign-born,7173100,32100.0,0.44750526271765345
2013,55,US-born,78500800,2514800.0,3.2035342314982778
2013,56,Foreign-born,319200,0.0,0.0
2013,56,US-born,8844800,163600.0,1.8496743849493489
2014,1,Foreign-born,4071500,48000.0,1.1789266854967457
2014,1,US-born,67284900,2484700.0,3.6928047749197814
2014,2,Foreign-born,965000,0.0,0.0
2014,2,US-born,12613600,308000.0,2.441808841250713
2014,4,Foreign-born,18720300,1007900.0,5.383994914611411
2014,4,US-born,84823100,3684900.0,4.34421755394462
2014,5,Foreign-born,3921700,0.0,0.0
2014,5,US-born,39765200,1472800.0,3.7037409594318653
2014,6,Foreign-born,186545000,2211900.0,1.1857192634484977
2014,6,US-born,462437700,11445200.0,2.4749712231507077
2014,8,Foreign-born,12011800,196700.0,1.6375564028705107
2014,8,US-born,77490800,2018000.0,2.6041801091226318
2014,9,Foreign-born,10025700,53500.0,0.5336285745633721
2014,9,US-born,40762600,1081600.0,2.653412687120056
2014,10,Foreign-born,2083700,0.0,0.0
2014,10,US-born,11635800,377300.0,3.2425789374172815
2014,11,Foreign-born,2330300,14700.0,0.6308200660859117
2014,11,US-born,11183500,202400.0,1.8098090937541913
2014,12,Foreign-born,65676500,907800.0,1.3822295646083456
2014,12,US-born,213360400,8511700.0,3.9893532258094755
2014,13,Foreign-born,22815600,459200.0,2.01265800592577
2014,13,US-born,133795900,5650900.0,4.223522544412796
2014,15,Foreign-born,2773100,67300.0,2.426886877501713
2014,15,US-born,20654500,272600.0,1.3198092425379457
2014,16,Foreign-born,2457000,17900.0,0.7285307285307285
2014,16,US-born,22835300,658800.0,2.8850069847998494
2014,17,Foreign-born,35370900,202800.0,0.573352671263666
2014,17,US-born,165895300,4410200.0,2.658423716645378
2014,18,Foreign-born,8345700,89000.0,1.066417436524198
2014,18,US-born,91783400,2793900.0,3.044014494995827
2014,19,Foreign-born,3985200,75300.0,1.889491117133394
2014,19,US-born,42557700,741200.0,1.7416354737215594
2014,20,Foreign-born,5256300,24400.0,0.4642048589311874
2014,20,US-born,40132300,1157200.0,2.883462946305096
2014,21,Foreign-born,4355600,43400.0,0.9964184038938377
2014,21,US-born,62457400,2437100.0,3.9020196165706547
2014,22,Foreign-born,5164700,165800.0,3.21025422580208
2014,22,US-born,68959300,3745100.0,5.430884594246171
2014,23,Foreign-born,614000,0.0,0.0
2014,23,US-born,16541600,218100.0,1.318493978817043
2014,24,Foreign-born,18476100,163900.0,0.8870919728730631
2014,24,US-born,72117200,2142600.0,2.9709972100968978
2014,25,Foreign-born,20681300,158100.0,0.7644587139106342
2014,25,US-born,79519000,1255500.0,1.578867943510356
2014,26,Foreign-born,12269900,42200.0,0.3439310833829127
2014,26,US-born,131306800,3410000.0,2.5969713678194886
2014,27,Foreign-born,10795000,157200.0,1.4562297359888836
2014,27,US-born,72495000,1055900.0,1.4565142423615423
2014,28,Foreign-born,1639400,239000.0,14.57850433085275
2014,28,US-born,44273900,2318400.0,5.236493735586881
2014,29,Foreign-born,4912100,67200.0,1.3680503247083733
2014,29,US-born,85743900,2480800.0,2.8932670429033434
2014,30,Foreign-born,505100,12800.0,2.5341516531379926
2014,30,US-born,14765900,361700.0,2.449562844120575
2014,31,Foreign-born,2956100,29000.0,0.9810222928858969
2014,31,US-born,25891800,564300.0,2.1794544991078255
2014,32,Foreign-born,10053000,134000.0,1.3329354421565702
2014,32,US-born,34457900,1071600.0,3.10988191387171
2014,33,Foreign-born,1181100,15600.0,1.3208026416052834
2014,33,US-born,17330400,286300.0,1.6520103402114206
2014,34,Foreign-born,36844800,285000.0,0.7735148514851485
2014,34,US-born,92871300,2485500.0,2.676284277274034
2014,35,Foreign-born,4125900,175000.0,4.241498824498898
2014,35,US-born,28420500,946100.0,3.3289350996639753
2014,36,Foreign-born,79789700,502600.0,0.629905865042731
2014,36,US-born,228740400,5223000.0,2.2833745153894984
2014,37,Foreign-born,19292700,123700.0,0.6411751595162938
2014,37,US-born,129185000,2963400.0,2.2939195727058097
2014,38,Foreign-born,662400,16900.0,2.551328502415459
2014,38,US-born,12887800,179700.0,1.3943419357842302
2014,39,Foreign-born,10156700,215800.0,2.124705859186547
2014,39,US-born,158027300,4494800.0,2.8443186715206803
2014,40,Foreign-born,5928100,8000.0,0.13495049003896697
2014,40,US-born,55477700,2174800.0,3.9201336753326115
2014,41,Foreign-born,8641400,73100.0,0.8459277431897609
2014,41,US-born,51820100,1176900.0,2.2711264547926384
2014,42,Foreign-born,17292400,390700.0,2.259374060280817
2014,42,US-born,169364100,5878800.0,3.4711016089005877
2014,44,Foreign-born,2493000,0.0,0.0
2014,44,US-born,13334300,199600.0,1.4968914753680358
2014,45,Foreign-born,6132000,237700.0,3.876386170906719
2014,45,US-born,66387000,2278800.0,3.4325997559763204
2014,46,Foreign-born,777200,33100.0,4.25887802367473
2014,46,US-born,12696400,354700.0,2.793705302290413
2014,47,Foreign-born,8480100,108400.0,1.2782868126555111
2014,47,US-born,89047700,2725700.0,3.060943741388043
2014,48,Foreign-born,99580000,2665400.0,2.676641895963045
2014,48,US-born,342492900,12134200.0,3.542905560961994
2014,49,Foreign-born,6264400,80900.0,1.2914245578187853
2014,49,US-born,44893500,812400.0,1.809616091416352
2014,50,Foreign-born,390100,0.0,0.0
2014,50,US-born,8208000,75800.0,0.9234892787524367
2014,51,Foreign-born,20822700,180000.0,0.8644412107939892
2014,51,US-born,110249400,3684500.0,3.3419683009612755
2014,53,Foreign-born,20193000,155000.0,0.7675927301540137
2014,53,US-born,92901600,1559200.0,1.6783349264167677
2014,54,Foreign-born,557000,110000.0,19.748653500897667
2014,54,US-born,25681900,894700.0,3.48377651186244
2014,55,Foreign-born,6192200,73100.0,1.1805174251477666
2014,55,US-born,79463600,2084600.0,2.6233394912890935
2014,56,Foreign-born,549500,0.0,0.0
2014,56,US-born,9160800,187100.0,2.042398043838966
2015,1,Foreign-born,4132700,53700.0,1.2993926488736178
2015,1,US-born,66803100,2161700.0,3.235927674015128
2015,2,Foreign-born,987300,18200.0,1.8434113238124177
2015,2,US-born,13132300,242000.0,1.8427845845739135
2015,4,Foreign-born,17262600,874000.0,5.062968498372204
2015,4,US-born,88392800,3767300.0,4.2619987148274525
2015,5,Foreign-born,3674200,0.0,0.0
2015,5,US-born,40219800,1552400.0,3.8597904514691774
2015,6,Foreign-born,184090400,1685000.0,0.9153111732062074
2015,6,US-born,469581500,11785500.0,2.5097879707782353
2015,8,Foreign-born,12522800,156000.0,1.2457277925064683
2015,8,US-born,80411800,1818800.0,2.2618570906260023
2015,9,Foreign-born,9654000,13900.0,0.14398176921483324
2015,9,US-born,41113100,1135200.0,2.7611637166742478
2015,10,Foreign-born,1894900,7500.0,0.3957992506200855
2015,10,US-born,12083800,404100.0,3.344146708816763
2015,11,Foreign-born,2316900,0.0,0.0
2015,11,US-born,11225300,186900.0,1.6649889089823877
2015,12,Foreign-born,65130100,674100.0,1.0350053201208043
2015,12,US-born,214987200,8665800.0,4.030844627028958
2015,13,Foreign-born,24073500,463100.0,1.9236920265021704
2015,13,US-born,135131700,5651800.0,4.182438317582033
2015,15,Foreign-born,3410300,40300.0,1.1817142186904377
2015,15,US-born,20620000,263800.0,1.2793404461687683
2015,16,Foreign-born,2446800,78300.0,3.2000980872976954
2015,16,US-born,22830900,682900.0,2.9911216815806645
2015,17,Foreign-born,36859300,280100.0,0.759916764561454
2015,17,US-born,163438700,4854700.0,2.9703491278381433
2015,18,Foreign-born,7771700,94700.0,1.2185236177412921
2015,18,US-born,92294000,3150000.0,3.4130062625956183
2015,19,Foreign-born,4078300,5200.0,0.12750410710344998
2015,19,US-born,43269300,802000.0,1.8535081454980784
2015,20,Foreign-born,5629600,50800.0,0.9023731703851073
2015,20,US-born,40278200,1133700.0,2.8146739427283247
2015,21,Foreign-born,4241600,44300.0,1.0444172010562054
2015,21,US-born,61634500,2235700.0,3.6273515644647074
2015,22,Foreign-born,4406400,177000.0,4.016884531590414
2015,22,US-born,69574200,3865400.0,5.555795107956685
2015,23,Foreign-born,561800,0.0,0.0
2015,23,US-born,16828700,295800.0,1.7577115285197311
2015,24,Foreign-born,18310000,123600.0,0.6750409612233752
2015,24,US-born,72704000,2217000.0,3.049350792253521
2015,25,Foreign-born,21690100,144100.0,0.6643583939216509
2015,25,US-born,81206100,1240500.0,1.5275946018833562
2015,26,Foreign-born,12965100,41700.0,0.3216326908392531
2015,26,US-born,131995400,3383000.0,2.5629681034339074
2015,27,Foreign-born,10405500,59300.0,0.5698909230695305
2015,27,US-born,73369800,1176700.0,1.603793386379682
2015,28,Foreign-born,1735000,175200.0,10.097982708933717
2015,28,US-born,43335700,1972600.0,4.551905242098316
2015,29,Foreign-born,5786500,52400.0,0.9055560356001037
2015,29,US-born,85197100,2450800.0,2.8766237348454347
2015,30,Foreign-born,309000,0.0,0.0
2015,30,US-born,15465100,281000.0,1.8169943938286852
2015,31,Foreign-born,3532500,42400.0,1.2002830856334041
2015,31,US-born,26067000,611900.0,2.3474124371811103
2015,32,Foreign-born,10260900,76100.0,0.7416503425625431
2015,32,US-born,34652900,1087600.0,3.138554060410528
2015,33,Foreign-born,1396200,0.0,0.0
2015,33,US-born,17143400,323000.0,1.8841070032782294
2015,34,Foreign-born,36009800,197500.0,0.5484618076190371
2015,34,US-born,95250000,2441000.0,2.562729658792651
2015,35,Foreign-born,4032400,187500.0,4.649836325761334
2015,35,US-born,28409800,993400.0,3.4966807228491574
2015,36,Foreign-born,78437400,525800.0,0.6703434841032467
2015,36,US-born,229486900,4662600.0,2.031749960455259
2015,37,Foreign-born,20186600,227900.0,1.128966740312881
2015,37,US-born,131149200,3181400.0,2.425786813796806
2015,38,Foreign-born,749300,13500.0,1.8016815694648338
2015,38,US-born,13003200,184900.0,1.4219576719576719
2015,39,Foreign-born,10347000,76200.0,0.7364453464772398
2015,39,US-born,159276200,4326500.0,2.716350590985973
2015,40,Foreign-born,6038800,49000.0,0.8114194873153607
2015,40,US-born,55764900,2222900.0,3.986199204158888
2015,41,Foreign-born,8537800,104400.0,1.222797441963972
2015,41,US-born,54234600,1059500.0,1.953549947819289
2015,42,Foreign-born,16132100,325700.0,2.0189559945698328
2015,42,US-born,169616800,5745500.0,3.387341348262672
2015,44,Foreign-born,2957900,0.0,0.0
2015,44,US-born,13075300,136400.0,1.0431883016068466
2015,45,Foreign-born,5361900,105900.0,1.9750461590107984
2015,45,US-born,67300500,2043000.0,3.0356386653888157
2015,46,Foreign-born,675500,0.0,0.0
2015,46,US-born,12498500,411100.0,3.289194703364404
2015,47,Foreign-born,8784100,107100.0,1.2192484147493767
2015,47,US-born,88574300,2615500.0,2.9528881402393243
2015,48,Foreign-born,99312700,2305300.0,2.321253978594883
2015,48,US-born,351918400,12573600.0,3.572873711633151
2015,49,Foreign-born,5792700,46800.0,0.8079134082552178
2015,49,US-born,46235800,726600.0,1.571509522923795
2015,50,Foreign-born,657800,3400.0,0.5168744299179082
2015,50,US-born,8556400,102600.0,1.199102426254032
2015,51,Foreign-born,20103600,136400.0,0.678485445392865
2015,51,US-born,111586200,3648600.0,3.2697591637675627
2015,53,Foreign-born,21550100,133100.0,0.617630544637844
2015,53,US-born,94147400,1724000.0,1.8311711210293644
2015,54,Foreign-born,676500,42300.0,6.252771618625277
2015,54,US-born,25397800,955100.0,3.7605619384356124
2015,55,Foreign-born,6753700,88600.0,1.311873491567585
2015,55,US-born,78413900,2065700.0,2.634354368294397
2015,56,Foreign-born,448300,4100.0,0.9145661387463752
2015,56,US-born,9282400,171300.0,1.8454279065758854
2016,1,Foreign-born,3922000,17900.0,0.4563997960224375
2016,1,US-born,67368000,2458300.0,3.6490618691366823
2016,2,Foreign-born,906100,500.0,0.05518154729058603
2016,2,US-born,12507400,267900.0,2.1419319762700484
2016,4,Foreign-born,17973800,775000.0,4.311831666091757
2016,4,US-born,90577500,3881200.0,4.284949352764207
2016,5,Foreign-born,3466600,78000.0,2.2500432700628856
2016,5,US-born,40779800,1654300.0,4.056665309785727
2016,6,Foreign-born,179146800,1873800.0,1.0459578401623697
2016,6,US-born,473281500,10884700.0,2.299836355319192
2016,8,Foreign-born,11167100,177000.0,1.5850131188938938
2016,8,US-born,83046800,2145400.0,2.5833626340810243
2016,9,Foreign-born,9220600,73200.0,0.7938745851679934
2016,9,US-born,41610900,952400.0,2.288823361186612
2016,10,Foreign-born,2130100,6000.0,0.28167691657668653
2016,10,US-born,11216300,340500.0,3.03576045576527
2016,11,Foreign-born,1859300,0.0,0.0
2016,11,US-born,12009800,225100.0,1.8743026528335194
2016,12,Foreign-born,67572600,744100.0,1.1011859836679363
2016,12,US-born,218689900,7759500.0,3.5481748356920004
2016,13,Foreign-born,23788900,501900.0,2.1098075152697264
2016,13,US-born,134645700,5409200.0,4.017358148087908
2016,15,Foreign-born,3148600,17400.0,0.5526265641872579
2016,15,US-born,18991400,252400.0,1.329022610234106
2016,16,Foreign-born,2190700,33200.0,1.5154973296206693
2016,16,US-born,23528300,560800.0,2.3835126209713406
2016,17,Foreign-born,34352300,235900.0,0.6867080224613781
2016,17,US-born,165217400,4419000.0,2.6746577539653815
2016,18,Foreign-born,8665200,93100.0,1.074412592900337
2016,18,US-born,92422700,2988800.0,3.23383757453526
2016,19,Foreign-born,3947900,68400.0,1.7325666810202895
2016,19,US-born,43806700,807000.0,1.8421839581616513
2016,20,Foreign-born,4995400,82700.0,1.6555230812347361
2016,20,US-born,41084100,1121100.0,2.7287928906803365
2016,21,Foreign-born,4051100,65200.0,1.6094394115178594
2016,21,US-born,62393300,2156800.0,3.4567814172355043
2016,22,Foreign-born,4456800,178600.0,4.007359540477473
2016,22,US-born,69337100,3518600.0,5.074628157220304
2016,23,Foreign-born,675700,0.0,0.0
2016,23,US-born,16550000,271500.0,1.6404833836858006
2016,24,Foreign-born,18454600,159200.0,0.8626575487954222
2016,24,US-born,72037400,1970800.0,2.735801125526463
2016,25,Foreign-born,21649200,191100.0,0.8827116013524748
2016,25,US-born,82283500,1132300.0,1.3760960581404535
2016,26,Foreign-born,13616300,98700.0,0.7248665202734957
2016,26,US-born,132730900,3251900.0,2.449994688501321
2016,27,Foreign-born,10482000,70300.0,0.670673535584812
2016,27,US-born,73485400,1079100.0,1.4684549583998998
2016,28,Foreign-born,1350600,152600.0,11.29868206722938
2016,28,US-born,43215900,1882100.0,4.355110040517495
2016,29,Foreign-born,5545100,67100.0,1.2100773656020631
2016,29,US-born,85835400,2797400.0,3.25902832630826
